Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time,,action,Length
0,13,0,-3,0.043464422,,1,55
0,7,-1,-4,0.044455051,,1,55
-1,6,-2,-4,0.003525257,,1,71
1,6,-2,-4,0.004552364,,1,71
0,8,-1,-4,0.005549192,,1,71
0,9,-2,-4,0.006547213,,1,71
0,13,-1,-5,0.008030653,,1,71
0,16,-1,-5,0.008030653,,1,71
1,20,-1,-6,0.009030581,,1,71
0,25,-1,-4,0.009030581,,1,71
0,31,-1,-5,0.010028124,,1,71
2,36,0,-5,0.01102519,,1,71
2,42,0,-6,0.012022257,,1,71
2,48,-1,-5,0.012022257,,1,71
2,55,-1,-5,0.013020039,,1,71
2,60,1,-5,0.014330387,,1,71
2,67,0,-4,0.014330387,,1,71
2,74,-1,-5,0.015770674,,1,71
2,81,0,-5,0.015770674,,1,71
2,88,0,-5,0.016770601,,1,71
2,95,-1,-5,0.016770601,,1,71
2,101,-1,-5,0.017768383,,1,71
3,108,0,-6,0.018764973,,1,71
2,114,0,-5,0.020785093,,1,71
2,118,0,-5,0.021757364,,1,71
2,122,0,-5,0.021757364,,1,71
2,126,0,-5,0.022754431,,1,71
3,129,-1,-5,0.023752451,,1,71
3,130,-1,-5,0.024749041,,1,71
2,131,0,-6,0.024749041,,1,71
2,132,0,-6,0.026234627,,1,71
2,134,0,-5,0.026895523,,1,71
2,135,-1,-4,0.027603626,,1,71
2,135,0,-5,0.027603626,,1,71
2,135,-1,-5,0.028603077,,1,71
2,135,0,-4,0.028603077,,1,71
2,133,0,-5,0.030599833,,1,71
2,132,-1,-5,0.031595469,,1,71
1,130,-1,-5,0.032592535,,1,71
1,127,0,-5,0.032592535,,1,71
2,123,0,-6,0.033590317,,1,71
1,119,-1,-5,0.034587383,,1,71
1,115,0,-5,0.035584927,,1,71
2,109,-1,-5,0.035584927,,1,71
1,104,0,-5,0.037070274,,1,71
2,97,0,-5,0.03770709,,1,71
2,90,0,-5,0.03770709,,1,71
2,83,0,-5,0.038706779,,1,71
2,78,0,-5,0.038706779,,1,71
2,74,0,-5,0.040731192,,1,71
1,70,-1,-4,0.040731192,,1,71
2,66,-1,-4,0.041699171,,1,71
1,61,0,-5,0.042695999,,1,71
1,58,-1,-4,0.042695999,,1,71
2,53,0,-4,0.043693304,,1,71
1,49,0,-4,0.044691086,,1,71
2,48,0,-5,0.044691086,,1,71
2,46,0,-5,0.046242714,,1,71
1,47,-1,-4,0.046242714,,1,71
1,45,-1,-5,0.047729015,,1,71
1,44,-1,-5,0.047729015,,1,71
2,45,0,-4,0.048728704,,1,71
1,44,0,-5,0.049744368,,1,71
1,44,0,-4,0.050725222,,1,71
1,43,-1,-4,0.051721096,,1,71
1,42,-1,-4,0.052718163,,1,71
1,40,-1,-4,0.052718163,,1,71
1,37,0,-4,0.053715467,,1,71
2,34,0,-5,0.054713011,,1,71
1,27,0,-3,0.054713011,,1,71
1,19,0,-4,0.055710316,,1,71
0,11,-1,-4,0.056707621,,1,71
0,7,-1,-4,0.056707621,,1,71
0,6,-2,-4,0.001195669,,1,53
0,6,-1,-3,0.002191067,,1,53
-1,7,-1,-4,0.002191067,,1,53
0,7,-1,-5,0.00318861,,1,53
1,10,-1,-5,0.004380941,,1,53
1,12,-1,-5,0.004380941,,1,53
2,15,-1,-5,0.00538063,,1,53
1,20,-1,-5,0.006379366,,1,53
1,26,-1,-5,0.006379366,,1,53
1,33,-1,-4,0.007375479,,1,53
2,38,0,-5,0.008372784,,1,53
2,45,1,-5,0.008372784,,1,53
3,52,0,-5,0.010369301,,1,53
2,59,0,-5,0.011365414,,1,53
2,67,0,-5,0.011365414,,1,53
2,76,0,-5,0.012362719,,1,53
2,85,0,-5,0.013360023,,1,53
2,93,0,-6,0.013360023,,1,53
3,102,0,-5,0.01435709,,1,53
3,111,0,-5,0.015354395,,1,53
3,120,0,-5,0.015354395,,1,53
2,127,-1,-6,0.0163517,,1,53
2,136,1,-6,0.017572403,,1,53
2,145,-1,-5,0.017572403,,1,53
2,151,1,-6,0.01857233,,1,53
3,158,0,-5,0.01857233,,1,53
2,164,0,-4,0.020597219,,1,53
3,168,-1,-4,0.021684647,,1,53
2,172,-1,-6,0.02245307,,1,53
3,176,0,-5,0.02245307,,1,53
3,178,0,-5,0.023453236,,1,53
3,179,0,-6,0.024451256,,1,53
2,179,0,-4,0.024451256,,1,53
3,179,-1,-6,0.025447369,,1,53
2,178,0,-5,0.02644515,,1,53
3,175,0,-5,0.02644515,,1,53
2,171,-1,-5,0.027442455,,1,53
2,166,0,-5,0.028439522,,1,53
3,160,0,-6,0.030662537,,1,53
3,152,0,-5,0.031335354,,1,53
2,143,1,-5,0.03199029,,1,53
2,130,0,-5,0.032646179,,1,53
2,114,0,-5,0.032646179,,1,53
2,99,0,-5,0.03364563,,1,53
2,81,0,-6,0.03364563,,1,53
2,65,0,-5,0.034643412,,1,53
1,50,-1,-5,0.03564024,,1,53
2,42,0,-4,0.03564024,,1,53
1,34,0,-5,0.036638021,,1,53
1,26,0,-5,0.03763485,,1,53
1,16,0,-5,0.03763485,,1,53
1,9,0,-4,0.039659739,,1,53
1,6,0,-4,0.039659739,,1,53
-1,6,-1,-3,0.005082369,,1,60
-1,6,-2,-4,0.006437778,,1,60
0,7,-2,-4,0.007440805,,1,60
0,9,-1,-5,0.008436918,,1,60
0,11,-1,-4,0.00943327,,1,60
0,14,-1,-5,0.01044035,,1,60
0,17,-1,-5,0.01044035,,1,60
2,21,0,-5,0.011427879,,1,60
1,25,-1,-5,0.013457775,,1,60
1,30,-1,-5,0.01442194,,1,60
1,35,-1,-5,0.01442194,,1,60
2,40,-1,-5,0.015893459,,1,60
2,45,-1,-5,0.016565084,,1,60
2,52,0,-5,0.017217636,,1,60
2,56,-1,-5,0.017891884,,1,60
2,62,0,-5,0.018472433,,1,60
2,67,-1,-5,0.018472433,,1,60
3,73,0,-5,0.0194695,,1,60
1,78,0,-6,0.020468712,,1,60
2,85,0,-5,0.020468712,,1,60
2,92,0,-5,0.021466732,,1,60
2,98,-1,-5,0.022464037,,1,60
2,104,0,-5,0.023938656,,1,60
2,110,0,-6,0.023938656,,1,60
2,116,0,-5,0.024963856,,1,60
2,122,0,-5,0.02593708,,1,60
2,126,1,-6,0.02593708,,1,60
2,131,0,-6,0.026962042,,1,60
2,136,0,-4,0.027956486,,1,60
2,140,0,-5,0.028928995,,1,60
3,143,-1,-5,0.028928995,,1,60
3,146,1,-6,0.029951096,,1,60
2,150,0,-5,0.030949116,,1,60
2,153,0,-6,0.030949116,,1,60
2,155,1,-6,0.032952309,,1,60
2,156,0,-6,0.033948421,,1,60
2,156,1,-6,0.034936428,,1,60
2,156,-1,-6,0.035736322,,1,60
2,155,1,-5,0.036337852,,1,60
2,153,0,-5,0.037086487,,1,60
2,151,0,-5,0.037086487,,1,60
3,147,0,-5,0.038086653,,1,60
2,142,1,-6,0.038086653,,1,60
3,136,0,-6,0.039083958,,1,60
2,128,-1,-6,0.040081024,,1,60
2,120,0,-6,0.041078091,,1,60
2,111,0,-5,0.041078091,,1,60
2,100,0,-5,0.043104172,,1,60
1,90,0,-5,0.044071674,,1,60
2,79,0,-6,0.044071674,,1,60
1,66,-1,-5,0.045068026,,1,60
2,55,-1,-4,0.046065331,,1,60
1,47,0,-3,0.046065331,,1,60
1,39,0,-6,0.047062159,,1,60
2,32,0,-4,0.04805994,,1,60
1,22,0,-4,0.048894882,,1,60
1,15,0,-5,0.048894882,,1,60
0,11,-1,-3,0.049895048,,1,60
0,8,-1,-5,0.050893068,,1,60
0,6,0,-4,0.050893068,,1,60
-1,6,-2,-3,0.004287243,,1,62
-1,6,-1,-3,0.005329609,,1,62
0,8,-1,-2,0.006310701,,1,62
0,8,-1,-2,0.00830555,,1,62
0,9,-1,-1,0.009278536,,1,62
1,10,-1,0,0.009278536,,1,62
1,13,-1,1,0.010293007,,1,62
1,15,0,3,0.011267185,,1,62
1,16,-1,3,0.012264967,,1,62
1,18,0,3,0.012264967,,1,62
2,21,-1,5,0.013260841,,1,62
2,24,0,5,0.014289856,,1,62
1,27,0,4,0.014289856,,1,62
1,31,0,5,0.015256405,,1,62
2,36,1,6,0.016287088,,1,62
2,41,0,5,0.016287088,,1,62
2,47,0,6,0.017251015,,1,62
2,53,0,7,0.018279076,,1,62
2,61,0,7,0.018279076,,1,62
2,67,0,7,0.019273043,,1,62
2,73,0,7,0.020250797,,1,62
2,80,0,7,0.020250797,,1,62
3,86,0,7,0.022236824,,1,62
2,92,0,7,0.023235083,,1,62
2,100,0,9,0.023235083,,1,62
3,107,1,9,0.024257183,,1,62
2,114,1,9,0.025192499,,1,62
2,121,1,9,0.025835752,,1,62
2,128,1,9,0.025835752,,1,62
2,135,0,11,0.026835918,,1,62
2,140,0,10,0.026835918,,1,62
2,147,0,11,0.027832747,,1,62
2,153,1,11,0.028829813,,1,62
3,158,0,11,0.028829813,,1,62
2,163,0,10,0.029827595,,1,62
3,167,0,11,0.031853676,,1,62
2,169,0,11,0.032819033,,1,62
2,172,1,11,0.032819033,,1,62
2,175,0,11,0.033817291,,1,62
2,177,0,10,0.034814358,,1,62
2,179,0,10,0.034814358,,1,62
2,181,0,10,0.036422729,,1,62
3,182,1,9,0.037067652,,1,62
2,181,0,10,0.037734985,,1,62
2,180,0,10,0.038404703,,1,62
2,178,0,10,0.039012194,,1,62
2,174,0,9,0.039012194,,1,62
3,169,1,11,0.0400033,,1,62
2,163,1,11,0.041003942,,1,62
2,155,0,9,0.042030811,,1,62
1,147,0,10,0.042998791,,1,62
2,137,0,11,0.042998791,,1,62
2,127,1,10,0.044399738,,1,62
3,114,0,10,0.045062542,,1,62
3,100,0,11,0.045731544,,1,62
2,84,0,10,0.046377897,,1,62
2,68,1,9,0.046377897,,1,62
2,52,0,8,0.047685385,,1,62
1,39,-1,5,0.048342228,,1,62
1,27,1,1,0.048979282,,1,62
1,13,-1,-3,0.048979282,,1,62
0,6,-1,-3,0.049979448,,1,62
-2,-1,6,-2,0.002780437,,2,62
-3,-1,6,-2,0.003806353,,2,62
-3,-1,7,-1,0.004804134,,2,62
-3,-1,8,-2,0.004804134,,2,62
-3,-1,11,-2,0.005772352,,2,62
-3,-1,14,-2,0.006797791,,2,62
-2,-1,17,-1,0.0077703,,2,62
-3,-1,21,-1,0.0077703,,2,62
-2,-1,24,-1,0.008763075,,2,62
-2,0,29,-1,0.009760857,,2,62
-3,0,33,-1,0.009760857,,2,62
-3,0,35,0,0.01175642,,2,62
-3,-1,39,-1,0.01175642,,2,62
-4,-1,43,-1,0.01275301,,2,62
-3,0,47,0,0.013749838,,2,62
-3,-1,51,0,0.013749838,,2,62
-2,-1,56,0,0.014747381,,2,62
-3,0,61,0,0.015745163,,2,62
-3,0,67,1,0.016741991,,2,62
-3,0,72,0,0.016741991,,2,62
-3,-1,78,0,0.017739296,,2,62
-3,0,83,0,0.018736124,,2,62
-3,0,90,1,0.018736124,,2,62
-3,-1,95,1,0.01976347,,2,62
-3,-1,102,1,0.021761894,,2,62
-3,-1,106,1,0.022727251,,2,62
-4,-1,112,1,0.023723841,,2,62
-2,-1,117,1,0.023723841,,2,62
-3,0,123,2,0.024721384,,2,62
-4,-1,129,1,0.025717735,,2,62
-4,-1,134,2,0.025717735,,2,62
-4,0,140,1,0.02735424,,2,62
-3,-1,145,1,0.02735424,,2,62
-3,-1,151,2,0.028354168,,2,62
-3,-1,153,2,0.029352188,,2,62
-3,0,155,2,0.029352188,,2,62
-3,-1,156,2,0.0313766,,2,62
-3,-1,155,2,0.0313766,,2,62
-3,0,155,1,0.032343388,,2,62
-3,0,155,2,0.033340693,,2,62
-4,-1,156,3,0.033340693,,2,62
-4,-1,158,2,0.034337521,,2,62
-3,0,158,1,0.035335064,,2,62
-4,0,157,2,0.035335064,,2,62
-3,0,155,2,0.036332607,,2,62
-3,-1,152,2,0.037361145,,2,62
-4,-1,147,1,0.038444042,,2,62
-4,-1,141,2,0.038444042,,2,62
-4,0,131,1,0.03944397,,2,62
-3,0,117,2,0.041467667,,2,62
-3,-1,103,2,0.042435884,,2,62
-3,0,90,0,0.043433666,,2,62
-4,-1,78,0,0.043433666,,2,62
-4,-1,66,0,0.04443121,,2,62
-4,-1,55,0,0.045427561,,2,62
-3,-1,45,1,0.046426058,,2,62
-4,-1,36,-1,0.046426058,,2,62
-4,-1,28,0,0.047837496,,2,62
-4,-1,18,0,0.048502684,,2,62
-3,-1,12,-1,0.048502684,,2,62
-3,0,9,-1,0.049502611,,2,62
-3,0,6,-1,0.049502611,,2,62
-3,-1,6,-2,0.001221895,,2,66
-2,-1,7,-1,0.0022192,,2,66
-2,0,7,-2,0.003216267,,2,66
-2,-1,10,-1,0.003216267,,2,66
-2,-1,12,-1,0.004239559,,2,66
-3,-1,14,-2,0.00523591,,2,66
-3,-1,17,-1,0.00523591,,2,66
-2,0,21,-1,0.006208658,,2,66
-2,0,25,-1,0.007205725,,2,66
-2,-1,29,-1,0.00820303,,2,66
-4,-1,33,-1,0.00820303,,2,66
-3,-1,39,-1,0.010199308,,2,66
-3,-1,44,0,0.011195421,,2,66
-3,0,50,0,0.012192726,,2,66
-3,-1,57,0,0.012192726,,2,66
-4,-1,63,0,0.013189793,,2,66
-3,-1,70,1,0.014187098,,2,66
-4,-1,77,1,0.014187098,,2,66
-4,0,82,1,0.015184402,,2,66
-4,-1,88,0,0.016181707,,2,66
-3,-1,94,1,0.016181707,,2,66
-3,-1,99,1,0.017181158,,2,66
-3,-1,104,1,0.018205643,,2,66
-3,-1,108,1,0.020171642,,2,66
-4,-1,113,1,0.021195173,,2,66
-3,-1,116,1,0.022167206,,2,66
-3,0,119,1,0.023165464,,2,66
-4,-1,123,1,0.023165464,,2,66
-3,-1,126,0,0.024160624,,2,66
-3,-1,130,1,0.025158405,,2,66
-3,-2,135,2,0.026156425,,2,66
-3,-1,139,1,0.027154207,,2,66
-3,0,144,1,0.028150558,,2,66
-3,-1,148,1,0.030145168,,2,66
-3,-1,152,2,0.030145168,,2,66
-3,-1,155,1,0.031141996,,2,66
-4,-1,157,1,0.032139778,,2,66
-3,0,158,2,0.033137798,,2,66
-3,0,160,2,0.033137798,,2,66
-3,-1,161,2,0.034133911,,2,66
-3,-1,162,1,0.03513217,,2,66
-3,0,163,1,0.036128998,,2,66
-2,-1,163,2,0.036128998,,2,66
-3,0,163,1,0.037127018,,2,66
-3,-1,162,2,0.038124323,,2,66
-3,-1,159,3,0.040117979,,2,66
-3,-1,156,2,0.041121483,,2,66
-3,-1,153,1,0.041121483,,2,66
-3,0,149,1,0.042113304,,2,66
-4,-1,145,1,0.043122768,,2,66
-2,0,140,1,0.044107676,,2,66
-3,-1,132,2,0.04510498,,2,66
-4,-1,123,1,0.04510498,,2,66
-3,-1,112,1,0.046103477,,2,66
-3,-1,100,0,0.04709959,,2,66
-3,-1,89,1,0.048096657,,2,66
-3,-1,76,1,0.050091743,,2,66
-3,0,63,1,0.050091743,,2,66
-3,-1,51,1,0.051088572,,2,66
-3,-1,38,1,0.052085638,,2,66
-3,-1,27,0,0.053091049,,2,66
-3,0,17,0,0.053091049,,2,66
-2,-1,11,0,0.05409193,,2,66
-3,-1,8,0,0.055077791,,2,66
-3,-1,6,-1,0.055077791,,2,66
-3,0,6,-2,0.056074858,,2,66
-2,-1,6,-2,0.003047705,,2,61
-3,-1,6,-2,0.004064322,,2,61
-3,-1,9,-2,0.005032301,,2,61
-2,-1,11,-1,0.007055283,,2,61
-3,-1,14,-2,0.008052349,,2,61
-3,0,16,-2,0.009042025,,2,61
-3,-1,20,-2,0.01001668,,2,61
-3,-1,24,0,0.011028767,,2,61
-3,-1,28,-1,0.011028767,,2,61
-4,-1,33,-2,0.012041092,,2,61
-3,-1,37,0,0.013037443,,2,61
-3,-1,41,-1,0.013037443,,2,61
-4,0,46,1,0.014006138,,2,61
-4,-1,51,0,0.015032053,,2,61
-3,-1,56,0,0.015032053,,2,61
-3,-1,61,-1,0.016000748,,2,61
-4,-1,65,0,0.017023087,,2,61
-3,-1,70,1,0.017023087,,2,61
-4,-2,74,0,0.017995119,,2,61
-4,-1,79,0,0.020503521,,2,61
-4,0,83,0,0.020503521,,2,61
-5,-1,87,0,0.021504402,,2,61
-3,-1,93,-1,0.022501469,,2,61
-3,-1,97,-1,0.022501469,,2,61
-4,-1,100,1,0.023498297,,2,61
-4,-1,102,1,0.024749279,,2,61
-3,-1,106,0,0.025444031,,2,61
-3,-1,109,0,0.026131392,,2,61
-3,-1,112,0,0.026131392,,2,61
-4,-1,115,0,0.027131081,,2,61
-3,-1,116,0,0.028129101,,2,61
-3,-1,119,1,0.028129101,,2,61
-4,0,120,0,0.030154943,,2,61
-3,-1,120,1,0.030154943,,2,61
-4,-1,122,1,0.031120539,,2,61
-4,-1,121,0,0.032527924,,2,61
-4,-1,120,1,0.032527924,,2,61
-4,0,120,1,0.03352809,,2,61
-4,0,119,1,0.034682751,,2,61
-3,-1,118,2,0.034682751,,2,61
-4,-1,118,1,0.036563635,,2,61
-4,-1,116,0,0.036563635,,2,61
-4,0,115,0,0.037563562,,2,61
-4,-2,112,0,0.038561344,,2,61
-3,-1,110,1,0.039581299,,2,61
-4,-1,106,1,0.040566444,,2,61
-4,-1,100,0,0.040566444,,2,61
-4,-1,94,1,0.041566372,,2,61
-4,-1,87,0,0.041566372,,2,61
-3,-1,79,0,0.042575836,,2,61
-4,-1,71,0,0.043560982,,2,61
-4,0,64,0,0.044640779,,2,61
-3,-1,57,0,0.045301437,,2,61
-2,-1,49,0,0.045964241,,2,61
-4,0,40,-1,0.046627045,,2,61
-4,0,31,-1,0.046627045,,2,61
-3,0,24,-1,0.047626972,,2,61
-3,-1,16,-1,0.048624039,,2,61
-3,-1,11,-1,0.049651384,,2,61
-3,0,8,-1,0.049651384,,2,61
-3,-1,6,-2,0.050619125,,2,61
-3,0,6,-1,0.002524853,,2,61
-3,-1,7,-2,0.00352025,,2,61
-3,-1,11,-2,0.004518747,,2,61
-3,0,16,0,0.004518747,,2,61
-3,0,22,-1,0.005544901,,2,61
-3,-1,30,-1,0.006541729,,2,61
-3,-1,37,0,0.006541729,,2,61
-4,0,45,0,0.0075109,,2,61
-3,-1,54,-1,0.008536339,,2,61
-3,0,62,0,0.008536339,,2,61
-3,-1,71,1,0.00950551,,2,61
-3,-1,80,0,0.011530161,,2,61
-4,-2,91,0,0.012525082,,2,61
-4,-1,99,1,0.013192892,,2,61
-4,0,108,1,0.013192892,,2,61
-4,0,116,0,0.014192581,,2,61
-3,-1,124,0,0.015191078,,2,61
-3,-2,132,1,0.015191078,,2,61
-4,-1,139,0,0.016187668,,2,61
-3,-1,145,0,0.017184734,,2,61
-4,-1,150,1,0.017184734,,2,61
-3,-1,156,0,0.018182278,,2,61
-4,-1,161,1,0.019179583,,2,61
-4,-1,167,1,0.019179583,,2,61
-4,0,172,2,0.021203995,,2,61
-4,0,177,1,0.022170782,,2,61
-3,-1,181,1,0.022170782,,2,61
-3,-1,186,2,0.023707151,,2,61
-3,-1,190,1,0.023707151,,2,61
-3,-1,193,1,0.024707079,,2,61
-4,-1,195,1,0.025705338,,2,61
-4,-1,197,2,0.026461363,,2,61
-4,0,200,1,0.02712512,,2,61
-4,0,202,1,0.02712512,,2,61
-3,-1,205,1,0.028124332,,2,61
-4,-1,207,2,0.029123068,,2,61
-4,-1,209,0,0.029123068,,2,61
-4,-2,210,0,0.031143427,,2,61
-4,-1,210,1,0.032139778,,2,61
-3,-1,210,1,0.033111095,,2,61
-4,-1,208,1,0.033111095,,2,61
-3,0,207,2,0.034109116,,2,61
-4,-1,204,1,0.035106182,,2,61
-4,-1,202,1,0.035106182,,2,61
-4,-1,197,2,0.036103487,,2,61
-3,-1,191,1,0.037101269,,2,61
-4,-1,183,1,0.038097858,,2,61
-4,0,174,2,0.038097858,,2,61
-3,-2,163,1,0.039095402,,2,61
-4,-1,151,2,0.040092707,,2,61
-4,0,139,2,0.041120052,,2,61
-4,0,125,1,0.042088509,,2,61
-3,-2,110,0,0.042088509,,2,61
-3,-1,95,0,0.043551445,,2,61
-4,-1,78,0,0.044225216,,2,61
-4,-1,62,0,0.044947386,,2,61
-4,-1,43,0,0.044947386,,2,61
-4,-1,27,0,0.045947552,,2,61
-3,-1,15,-1,0.046952486,,2,61
-4,-1,8,-1,0.047955513,,2,61
-3,-1,6,-1,0.047955513,,2,61
-2,-1,6,-2,0.002601385,,2,38
-3,-1,7,-2,0.003599644,,2,38
-3,-1,9,-2,0.004626989,,2,38
-3,-1,14,-1,0.004626989,,2,38
-3,-1,19,-2,0.005594254,,2,38
-3,-1,24,-1,0.006620407,,2,38
-3,0,29,0,0.006620407,,2,38
-3,-1,35,1,0.007588863,,2,38
-3,-1,42,0,0.008615732,,2,38
-3,0,50,0,0.008615732,,2,38
-4,-1,58,0,0.009583712,,2,38
-3,-1,66,0,0.011879683,,2,38
-4,-1,74,0,0.012547731,,2,38
-3,-1,83,1,0.013350725,,2,38
-4,-1,91,1,0.014034748,,2,38
-4,0,99,1,0.014625549,,2,38
-2,-2,108,1,0.014625549,,2,38
-3,-2,116,2,0.015619755,,2,38
-3,0,126,2,0.016619921,,2,38
-4,-1,134,2,0.016619921,,2,38
-4,-2,142,2,0.017616987,,2,38
-4,-1,148,1,0.018614769,,2,38
-4,-1,153,3,0.019612551,,2,38
-4,-1,156,2,0.019612551,,2,38
-4,-1,157,1,0.021637201,,2,38
-4,-1,158,2,0.022633076,,2,38
-4,0,155,2,0.022633076,,2,38
-4,-1,153,2,0.023600578,,2,38
-4,-1,147,1,0.024598122,,2,38
-4,-2,139,1,0.024598122,,2,38
-3,-1,126,1,0.025595903,,2,38
-3,-2,107,1,0.026592731,,2,38
-3,-1,86,2,0.026592731,,2,38
-3,-1,65,1,0.027590513,,2,38
-3,-1,39,1,0.028587818,,2,38
-4,-1,18,0,0.029586077,,2,38
-3,-1,8,0,0.029586077,,2,38
-3,-1,6,0,0.031610966,,2,38
-3,-1,6,-1,0.004312754,,2,36
-3,-1,9,-1,0.006264448,,2,36
-3,-1,14,-1,0.007834673,,2,36
-3,0,20,-1,0.008836985,,2,36
-3,-1,27,-1,0.009834766,,2,36
-3,-1,35,0,0.011831284,,2,36
-4,0,43,0,0.012829542,,2,36
-3,-1,50,0,0.014820814,,2,36
-4,-1,56,0,0.015819073,,2,36
-4,0,62,1,0.016815901,,2,36
-4,0,67,1,0.017813921,,2,36
-3,-1,72,0,0.019745827,,2,36
-4,-1,77,1,0.019745827,,2,36
-3,-1,82,0,0.020745754,,2,36
-4,-1,87,1,0.020745754,,2,36
-3,-1,92,0,0.026730299,,2,36
-3,-1,96,1,0.026730299,,2,36
-4,-1,100,1,0.027727127,,2,36
-3,-2,105,1,0.028723955,,2,36
-4,-1,107,1,0.029677629,,2,36
-4,-1,108,1,0.030354023,,2,36
-3,0,107,1,0.030354023,,2,36
-4,-1,106,1,0.031353474,,2,36
-4,-1,104,1,0.031353474,,2,36
-4,-1,99,2,0.032361746,,2,36
-4,-1,94,1,0.033348322,,2,36
-3,0,88,1,0.034345627,,2,36
-4,-1,82,0,0.034345627,,2,36
-3,0,74,1,0.036370516,,2,36
-3,0,67,2,0.036370516,,2,36
-4,0,59,1,0.03733778,,2,36
-3,-1,50,0,0.038334846,,2,36
-4,0,39,0,0.038334846,,2,36
-4,-1,27,1,0.039870977,,2,36
-3,-1,16,-1,0.040548801,,2,36
-4,-1,8,-1,0.041210651,,2,36
-3,-1,6,-2,0.004621506,,2,45
-3,-1,6,-1,0.005648136,,2,45
-3,-1,9,-1,0.006648779,,2,45
-4,-1,14,-2,0.008641005,,2,45
-3,0,19,-2,0.009606123,,2,45
-3,-1,24,-1,0.010633469,,2,45
-3,-1,31,-1,0.012629747,,2,45
-3,-2,40,-1,0.014609575,,2,45
-3,-2,47,0,0.015620947,,2,45
-4,-2,56,0,0.016618252,,2,45
-4,-1,65,0,0.017614603,,2,45
-4,-1,73,1,0.019580126,,2,45
-4,-1,82,0,0.020577908,,2,45
-3,-2,92,0,0.022601128,,2,45
-4,-1,99,1,0.023598433,,2,45
-4,-1,109,0,0.025564194,,2,45
-4,0,119,1,0.025564194,,2,45
-3,-1,130,0,0.026561499,,2,45
-4,-1,138,1,0.027558088,,2,45
-4,-1,147,0,0.028557062,,2,45
-4,-1,155,1,0.029553652,,2,45
-5,-1,162,1,0.030580759,,2,45
-4,-1,168,1,0.032578945,,2,45
-3,0,172,1,0.033572912,,2,45
-4,-1,174,1,0.034565926,,2,45
-4,-1,175,1,0.034565926,,2,45
-3,-1,177,1,0.035537004,,2,45
-2,-1,177,1,0.036567688,,2,45
-4,-1,176,1,0.037569284,,2,45
-4,-1,175,1,0.037569284,,2,45
-4,-1,173,1,0.038561821,,2,45
-3,-1,168,1,0.039550066,,2,45
-4,-1,163,1,0.039550066,,2,45
-4,-1,156,1,0.040523052,,2,45
-4,-1,147,1,0.042542458,,2,45
-3,-1,136,1,0.042542458,,2,45
-4,-1,122,2,0.043515444,,2,45
-3,-1,106,1,0.044537067,,2,45
-3,-1,89,1,0.044537067,,2,45
-3,-1,72,0,0.045509815,,2,45
-3,-1,53,0,0.046530962,,2,45
-4,0,35,-1,0.046530962,,2,45
-3,-1,18,0,0.047504425,,2,45
-4,-1,9,0,0.048527002,,2,45
-3,-1,6,-1,0.049499035,,2,45
-3,-1,6,-2,0.003204823,,2,47
-3,-1,7,-1,0.004175901,,2,47
-2,-1,10,-1,0.005255938,,2,47
-3,-1,14,-1,0.006258965,,2,47
-4,-1,19,1,0.007254839,,2,47
-2,0,26,1,0.00839138,,2,47
-3,-1,34,0,0.009393454,,2,47
-3,-1,42,0,0.011387348,,2,47
-4,-1,50,2,0.012414455,,2,47
-4,0,58,1,0.013411283,,2,47
-4,-1,65,1,0.014409065,,2,47
-3,-1,74,1,0.015406132,,2,47
-3,-1,80,1,0.016402721,,2,47
-4,-2,87,1,0.017400026,,2,47
-4,-1,94,2,0.018370152,,2,47
-4,-1,100,1,0.020365715,,2,47
-3,-1,107,2,0.021391392,,2,47
-4,-1,112,1,0.022387266,,2,47
-4,-1,119,2,0.023384809,,2,47
-3,-2,125,2,0.024378777,,2,47
-4,0,129,2,0.025376558,,2,47
-4,0,134,2,0.026374102,,2,47
-3,-1,138,2,0.027371168,,2,47
-3,-1,142,2,0.028342485,,2,47
-4,-1,145,2,0.029370308,,2,47
-4,-1,148,2,0.029370308,,2,47
-3,0,151,1,0.031368494,,2,47
-3,-1,153,2,0.032361507,,2,47
-4,-1,154,2,0.033354521,,2,47
-4,-1,154,2,0.033354521,,2,47
-4,-1,153,2,0.034326315,,2,47
-3,-1,152,2,0.035663366,,2,47
-3,-2,149,3,0.036355019,,2,47
-4,-1,146,2,0.037041664,,2,47
-3,0,142,2,0.037041664,,2,47
-3,-2,134,2,0.038041592,,2,47
-4,-1,127,2,0.039039612,,2,47
-4,-2,118,1,0.039039612,,2,47
-3,-1,108,2,0.041063309,,2,47
-4,-2,97,1,0.041063309,,2,47
-3,-1,83,3,0.042030573,,2,47
-2,-2,68,1,0.043028355,,2,47
-4,-1,52,1,0.043028355,,2,47
-4,-1,31,0,0.04402566,,2,47
-4,-1,16,0,0.045022726,,2,47
-3,-1,9,0,0.045022726,,2,47
-4,-2,6,-1,0.046589851,,2,47
-2,-1,6,-1,0.004746437,,2,57
-3,-1,7,-2,0.005742788,,2,57
-3,-1,8,-1,0.006740332,,2,57
-3,-1,10,0,0.008851767,,2,57
-2,-1,14,0,0.009854794,,2,57
-3,-1,18,0,0.010852098,,2,57
-3,-1,22,0,0.012847662,,2,57
-3,-1,29,2,0.01384306,,2,57
-3,-1,35,1,0.015837431,,2,57
-3,-1,43,0,0.017271996,,2,57
