Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
26,-2,-2,0,0.020581722
26,-1,-3,0,0.030581713
25,0,-3,0,0.030581713
23,-1,-3,-1,0.030581713
21,0,-3,-1,0.030581713
19,-1,-3,-1,0.030581713
16,-1,-3,-1,0.030581713
13,-1,-3,-1,0.040582657
11,0,-3,0,0.040582657
7,-1,-3,0,0.040582657
6,-1,-3,0,0.040582657
6,-1,-3,-1,0.001348257
6,-1,-3,-1,0.001348257
7,-2,-3,0,0.001348257
10,-1,-3,-1,0.011158228
12,-1,-3,-1,0.011158228
15,-1,-3,0,0.011158228
18,-1,-3,0,0.011158228
22,-1,-4,0,0.011158228
26,-1,-4,-1,0.021124363
29,-1,-4,0,0.021124363
33,-1,-4,0,0.021124363
37,0,-4,0,0.021124363
39,0,-4,1,0.021124363
42,-1,-4,-1,0.031124353
44,0,-4,0,0.031124353
45,-1,-4,0,0.031124353
45,0,-4,0,0.031124353
45,0,-4,0,0.031124353
44,-1,-5,0,0.031124353
42,-1,-5,1,0.041122437
41,-1,-5,0,0.041122437
36,-1,-4,0,0.041122437
34,-1,-4,0,0.041122437
27,-1,-4,0,0.041122437
20,-1,-4,0,0.051123857
13,-1,-4,0,0.051123857
10,-1,-2,-1,0.051123857
6,-2,-3,0,0.051123857
-1,6,-2,0,0.001056671
-1,6,-1,-2,0.001056671
-1,7,-1,-2,0.001056671
0,8,-1,-2,0.001056671
-1,9,-1,-2,0.001056671
0,11,-1,-2,0.001056671
0,12,-2,-1,0.001056671
0,13,-2,-1,0.011057138
0,14,0,-2,0.011057138
0,16,-1,-2,0.011057138
1,17,-1,-2,0.011057138
0,18,-2,-2,0.011057138
0,18,-2,-2,0.011057138
0,19,-2,-2,0.011057138
0,20,-2,-2,0.02105689
0,19,-1,-2,0.02105689
0,17,-2,-3,0.02105689
0,17,-2,-1,0.02105689
-1,15,-1,-2,0.02105689
0,13,-1,-2,0.02105689
-1,12,-1,-2,0.02105689
-1,9,-2,-2,0.02105689
-1,7,-2,-1,0.031057596
-1,6,-2,-2,0.031057596
-1,6,-2,-2,0.000810862
-1,6,-1,-2,0.000810862
0,7,-2,-1,0.000810862
0,7,-2,-2,0.000810862
1,8,-2,-3,0.000810862
0,9,-2,-2,0.000810862
0,9,-2,-2,0.010788441
0,10,-2,-2,0.010788441
1,11,-2,-1,0.010788441
0,11,-2,-3,0.010788441
0,11,-2,-3,0.010788441
1,10,-2,-3,0.010788441
0,10,-1,-3,0.010788441
0,10,-1,-1,0.020787716
0,9,-2,-2,0.020787716
0,9,-2,-2,0.020787716
0,8,-2,-2,0.020787716
-1,6,-2,-2,0.020787716
-1,6,-2,-3,0.020787716
-1,6,-1,-1,0.000762939
0,7,-2,-2,0.000762939
0,8,-2,-3,0.000762939
-1,10,-2,-3,0.010542154
-1,13,-2,-2,0.010542154
0,15,-2,-2,0.010542154
-1,17,-2,-3,0.010542154
0,18,-1,-3,0.010542154
1,20,-2,-3,0.010542154
0,21,-1,-2,0.020542622
0,23,-2,-3,0.020542622
0,22,-2,-2,0.020542622
0,22,-2,-2,0.020542622
0,21,-1,-3,0.030542135
0,21,-2,-2,0.030542135
0,17,-2,-2,0.030542135
0,15,-2,-3,0.030542135
0,11,-2,-3,0.030542135
-1,8,-2,-3,0.030542135
0,8,-1,-2,0.040542603
-1,7,-2,-1,0.011536837
0,6,-1,-2,0.011536837
-1,9,-2,-2,0.011536837
0,11,-2,-3,0.011536837
0,16,-3,-3,0.021319151
0,19,-2,-2,0.021319151
0,23,-2,-3,0.021319151
0,28,-3,-3,0.021319151
0,31,-2,-3,0.031321526
0,35,-2,-2,0.031321526
1,38,-2,-1,0.031321526
0,39,-2,-2,0.031321526
1,39,-2,-3,0.031321526
0,41,-2,-3,0.031321526
1,39,-2,-2,0.031321526
0,38,-2,-3,0.031321526
0,36,-3,-3,0.031321526
0,32,-2,-2,0.031321526
0,27,-2,-3,0.031321526
0,23,-2,-3,0.041318178
0,18,-2,-2,0.041318178
0,13,-3,-3,0.041318178
-1,9,-3,-2,0.041318178
-1,7,-2,-2,0.041318178
0,6,-2,-1,0.041318178
-1,6,-3,-2,0.002566099
0,6,-3,-2,0.002566099
0,6,-2,-2,0.002566099
-1,8,-2,-2,0.002566099
0,9,-2,-2,0.002566099
0,11,-2,-3,0.002566099
0,12,-2,-2,0.002566099
1,14,-2,-2,0.012551785
0,13,-3,-2,0.012551785
0,14,-2,-2,0.012551785
0,14,-2,-2,0.012551785
0,13,-2,-2,0.012551785
0,13,-2,-3,0.012551785
1,13,-2,-2,0.012551785
0,11,-2,-2,0.022544622
0,9,-3,-2,0.022544622
-1,9,-3,-1,0.022544622
0,9,-3,-3,0.022544622
0,8,-2,-3,0.022544622
0,7,-3,-3,0.022544622
0,6,-2,-1,0.022544622
0,6,-2,-2,0.000563145
0,6,-2,-2,0.000563145
0,7,-2,-3,0.000563145
0,9,-2,-3,0.000563145
0,11,-2,-3,0.010338783
0,15,-2,-2,0.010338783
1,17,-3,-3,0.010338783
0,20,-2,-2,0.010338783
0,22,-1,-2,0.010338783
0,24,-2,-2,0.010338783
1,25,-2,-2,0.020338058
0,26,-2,-2,0.020338058
1,26,-2,-2,0.020338058
1,27,-2,-3,0.020338058
0,25,-2,-2,0.020338058
0,23,-2,-2,0.020338058
1,21,-2,-3,0.030338049
0,18,-2,-1,0.030338049
0,14,-2,-2,0.030338049
1,11,-2,-2,0.030338049
0,10,-2,-2,0.030338049
1,6,-2,-2,0.030338049
0,6,-2,-2,0.040338278
0,6,-3,-1,0.000263691
0,6,-3,-1,0.000263691
0,6,-3,-2,0.000263691
0,7,-3,-1,0.010076761
0,7,-2,-1,0.010076761
0,7,-2,-1,0.010076761
0,7,-2,-1,0.010076761
0,8,-2,-2,0.010076761
0,7,-2,-2,0.02007699
0,7,-2,-2,0.02007699
0,7,-2,-2,0.02007699
0,7,-2,-2,0.02007699
0,6,-3,-2,0.02007699
0,6,-3,-2,0.02007699
0,6,-2,-2,0.02007699
0,6,-1,-1,0.02007699
-1,6,-2,-2,0.000250816
0,7,-3,0,0.000250816
0,7,-3,-2,0.000250816
0,7,-3,-1,0.000250816
0,8,-2,-2,0.000250816
0,9,-2,-3,0.000250816
0,10,-3,-2,0.01025033
0,11,-2,-2,0.01025033
0,11,-2,-3,0.01025033
0,11,-2,-3,0.01025033
1,12,-2,-2,0.01025033
1,11,-2,-2,0.01025033
0,12,-2,-2,0.01025033
0,10,-2,-1,0.01025033
1,11,-3,-3,0.01025033
0,9,-3,-2,0.020250797
0,9,-2,-2,0.020250797
0,8,-3,-1,0.020250797
0,6,-2,-2,0.020250797
-1,6,-3,-2,0.020250797
-1,6,-3,-2,0.000934601
0,6,-3,-2,0.000934601
0,7,-2,-2,0.000934601
0,8,-2,-3,0.000934601
-1,10,-2,-2,0.000934601
0,11,-3,-1,0.000934601
-1,11,-3,-2,0.010934591
-1,12,-3,-3,0.010934591
0,13,-2,-2,0.010934591
0,14,-2,-3,0.010934591
-1,14,-2,-3,0.010934591
-1,14,-3,-3,0.010934591
0,13,-3,-2,0.010934591
0,12,-3,-2,0.02093482
-1,13,-2,-2,0.02093482
0,11,-3,-2,0.02093482
-1,9,-3,-3,0.02093482
-1,8,-2,-1,0.02093482
-1,7,-3,-3,0.02093482
-1,6,-3,-2,0.02093482
0,6,-2,-1,0.010002136
0,7,-2,-2,0.010002136
-1,10,-2,-2,0.010002136
0,13,-2,-2,0.019780159
0,17,-3,-3,0.019780159
0,23,-3,-2,0.019780159
1,29,-2,-3,0.019780159
1,35,-3,-2,0.019780159
1,38,-3,-3,0.019780159
0,42,-3,-2,0.029779196
0,44,-3,-3,0.029779196
0,46,-3,-3,0.029779196
1,46,-3,-3,0.029779196
0,45,-3,-3,0.029779196
1,42,-2,-3,0.039779186
1,38,-2,-3,0.039779186
0,31,-3,-3,0.039779186
0,24,-2,-3,0.039779186
0,17,-3,-3,0.039779186
0,11,-3,-2,0.039779186
0,9,-2,-2,0.039779186
0,7,-3,-2,0.039779186
-2,-2,6,-1,0.00088501
-2,-1,6,0,0.00088501
-2,-1,8,-1,0.010675907
-1,-2,9,-1,0.010675907
-2,-2,11,-1,0.010675907
-2,-2,16,0,0.010675907
-1,-1,19,0,0.010675907
-2,-2,24,0,0.02067709
-2,-2,30,0,0.02067709
-2,-1,35,0,0.02067709
-1,-1,41,0,0.02067709
-2,-3,44,0,0.02067709
-2,-3,48,0,0.030676365
-2,-1,50,1,0.030676365
-2,-1,51,1,0.030676365
-2,-2,53,1,0.030676365
-2,-2,52,1,0.030676365
-2,-2,50,1,0.04067421
-1,-1,49,1,0.04067421
-2,-2,45,1,0.04067421
-2,-2,39,1,0.04067421
-2,-2,32,0,0.04067421
-2,-1,22,0,0.04067421
-2,-2,15,1,0.050675154
-2,-1,9,0,0.050675154
-2,-1,7,-1,0.050675154
-1,-2,6,1,0.050675154
-2,-2,6,1,0.000724077
-2,-2,6,1,0.000724077
-2,-3,8,0,0.000724077
-1,-1,9,1,0.010502815
-1,-2,12,1,0.010502815
-2,-3,13,0,0.010502815
-2,-2,14,0,0.010502815
-2,-2,17,1,0.010502815
-1,-3,18,1,0.020504236
-1,-2,20,1,0.020504236
-1,-1,21,1,0.020504236
-3,-2,22,1,0.020504236
-2,-2,23,1,0.020504236
-1,-1,24,1,0.030504942
-2,-2,23,1,0.030504942
-2,-2,22,1,0.030504942
-2,-2,21,1,0.030504942
-2,-2,18,2,0.030504942
-1,-2,16,1,0.030504942
-2,-2,13,1,0.030504942
-2,-2,9,1,0.030504942
-1,-2,7,0,0.030504942
-1,-1,6,1,0.040529728
-2,-2,6,0,0.003255606
-1,-1,7,0,0.003255606
-2,-2,9,1,0.003255606
-2,-2,11,0,0.003255606
-1,-2,15,0,0.013039827
-2,-2,17,1,0.013039827
-2,-1,20,1,0.013039827
-2,-1,23,1,0.013039827
-2,-2,26,0,0.013039827
-2,-2,29,1,0.013039827
-2,-1,30,0,0.013039827
-1,-2,30,1,0.013039827
-1,-2,31,1,0.02304101
-2,-2,29,0,0.02304101
-1,-2,27,1,0.02304101
-2,-1,25,2,0.02304101
-2,-2,21,1,0.02304101
-1,-2,19,1,0.02304101
-1,-1,14,0,0.02304101
-2,-2,11,0,0.02304101
-2,-2,8,1,0.033040762
-2,-2,6,0,0.033040762
-1,-1,6,0,0.001195192
-1,-1,7,1,0.001195192
-2,-2,10,0,0.001195192
-1,-1,13,1,0.010989666
-2,-1,17,0,0.010989666
-1,-2,22,1,0.010989666
-1,-2,28,1,0.010989666
-2,-2,32,1,0.010989666
-2,-2,37,1,0.020992279
-2,-2,42,1,0.020992279
-1,-2,44,1,0.020992279
-1,-2,47,1,0.020992279
-2,-2,48,1,0.020992279
-1,-1,49,2,0.020992279
-2,-2,47,1,0.020992279
-2,-3,46,1,0.020992279
-1,-2,43,1,0.031000137
-2,-2,38,1,0.031000137
-2,-1,32,2,0.031000137
-2,-1,23,1,0.031000137
-2,-2,14,1,0.031000137
-2,-2,8,0,0.031000137
-1,-2,6,0,0.009825468
-1,-1,7,0,0.009825468
-1,-1,10,0,0.009825468
-2,-1,15,1,0.009825468
-1,-2,20,1,0.009825468
-2,-1,24,1,0.009825468
-2,-1,30,1,0.019826412
-1,-2,35,1,0.019826412
-2,-2,39,1,0.019826412
-1,-1,43,0,0.019826412
-2,-2,46,2,0.019826412
-2,-1,47,1,0.019826412
-2,-2,47,1,0.019826412
-2,-2,47,1,0.019826412
-3,-1,45,1,0.02982688
-2,-2,42,2,0.02982688
-2,-1,37,0,0.02982688
-2,-2,32,0,0.02982688
-3,-2,23,0,0.02982688
-1,-1,16,0,0.02982688
-1,-2,8,0,0.02982688
-2,-2,6,-1,0.000947237
-2,-2,7,0,0.000947237
-1,-2,8,0,0.000947237
-3,-1,10,1,0.000947237
-2,-2,11,0,0.000947237
-1,-2,13,1,0.000947237
-2,-2,15,1,0.000947237
-2,-2,18,1,0.000947237
-2,-2,19,1,0.000947237
-2,-2,20,1,0.010946751
-1,-2,21,1,0.010946751
-1,-1,21,1,0.010946751
-2,-2,20,0,0.010946751
-2,-1,19,1,0.010946751
-2,-2,18,2,0.010946751
-2,-2,15,1,0.010946751
-2,-2,12,1,0.010946751
-2,-2,9,0,0.02094698
-1,-2,6,0,0.02094698
-1,-1,6,1,0.000107288
-2,-1,8,0,0.000107288
-2,-1,11,1,0.000107288
-2,-2,15,1,0.000107288
-2,-1,19,1,0.000107288
-2,-2,23,1,0.000107288
-2,-1,28,3,0.000107288
-2,-2,32,1,0.010106802
-1,-1,36,1,0.010106802
-2,-2,37,1,0.010106802
-1,-2,38,1,0.010106802
-2,-2,38,1,0.010106802
-2,-2,37,1,0.010106802
-1,-2,36,1,0.010106802
-2,-2,32,1,0.020106316
-2,-2,29,1,0.020106316
-2,-1,23,1,0.020106316
-2,-1,17,0,0.020106316
-2,-2,10,1,0.020106316
-1,-2,6,0,0.020106316
-2,-1,6,1,0.001185894
-2,-2,6,0,0.001185894
-2,-2,8,2,0.001185894
-1,-1,9,1,0.001185894
-2,-2,10,1,0.001185894
-2,-2,11,1,0.001185894
-1,-1,12,1,0.011162043
-2,-2,12,2,0.011162043
-2,-2,13,2,0.011162043
-2,-1,12,2,0.011162043
-2,-2,11,1,0.011162043
-2,-2,10,1,0.011162043
-1,-2,10,1,0.011162043
-1,-1,9,2,0.011162043
-1,-1,7,1,0.021162748
-1,-2,6,1,0.021162748
-2,-3,6,1,0.000607252
-2,-1,7,2,0.000607252
-2,-2,10,2,0.000607252
-2,-2,14,2,0.000607252
-2,-1,18,2,0.000607252
-2,-2,21,4,0.000607252
-1,-1,25,2,0.000607252
-1,-2,28,2,0.010585308
-2,-1,31,3,0.010585308
-1,-2,33,3,0.010585308
-2,-2,35,4,0.010585308
-1,-2,34,3,0.010585308
-2,-2,34,3,0.010585308
-1,-2,32,2,0.010585308
-1,-1,30,3,0.010585308
-1,-2,26,4,0.020584345
-2,-2,23,3,0.020584345
-2,-2,19,3,0.020584345
-1,-2,15,2,0.020584345
-2,-1,9,2,0.020584345
-2,-1,6,1,0.020584345
-2,-2,6,0,0.00105381
-2,-2,9,0,0.00105381
-2,-2,12,1,0.00105381
-2,-2,15,2,0.00105381
-2,-2,19,1,0.00105381
-2,-2,23,1,0.00105381
-2,-2,27,1,0.01081562
-1,-2,30,3,0.01081562
-2,-2,32,1,0.01081562
-2,-1,32,1,0.01081562
-2,-2,32,1,0.01081562
-2,-1,30,3,0.01081562
-2,-2,28,2,0.01081562
-2,-2,26,2,0.020815849
-1,-2,23,1,0.020815849
-2,-2,18,2,0.020815849
-2,-1,14,1,0.020815849
-3,-2,11,2,0.020815849
-1,-1,7,1,0.020815849
-2,-1,-7,6,0.009307146
-2,-2,-7,6,0.009307146
-2,-2,-7,6,0.009307146
-2,-1,-7,8,0.01910305
-2,-2,-6,8,0.01910305
-2,-2,-6,10,0.01910305
-2,0,-6,13,0.01910305
-1,-3,-6,14,0.029102802
-2,-3,-6,17,0.029102802
-1,-3,-6,20,0.029102802
-2,-2,-5,23,0.029102802
-2,-3,-5,26,0.029102802
-2,-3,-5,29,0.029102802
-1,-3,-6,32,0.029102802
-2,-1,-6,35,0.029102802
-2,-3,-5,35,0.039103031
-2,-3,-5,37,0.039103031
-2,-3,-4,37,0.039103031
-1,-3,-5,37,0.039103031
-1,-3,-5,37,0.039103031
-2,-3,-5,34,0.039103031
-2,-3,-6,32,0.039103031
-2,-2,-5,28,0.039103031
-2,-2,-6,25,0.039103031
-3,-2,-6,21,0.04910183
-1,-2,-6,17,0.04910183
0,-2,-5,14,0.04910183
-1,-2,-6,11,0.04910183
-1,-3,-6,10,0.04910183
-2,-2,-6,9,0.04910183
-2,-2,-7,8,0.04910183
-2,-2,-6,7,0.04910183
-2,-2,-7,6,0.04910183
-2,-1,-6,6,0.04910183
-2,-2,-6,6,0.011312246
-1,-1,-7,7,0.011312246
-1,-2,-7,6,0.011312246
-2,-2,-7,7,0.02112627
-2,-3,-6,10,0.02112627
-1,-2,-6,11,0.02112627
-2,-3,-5,12,0.02112627
-2,-2,-5,13,0.02112627
-2,-2,-5,15,0.031095505
-2,-3,-6,16,0.031095505
-1,-2,-5,18,0.031095505
-2,-3,-6,19,0.031095505
-2,-3,-6,20,0.031095505
-1,-2,-5,22,0.031095505
-2,-3,-5,23,0.031095505
-2,-2,-6,21,0.031095505
-1,-3,-6,21,0.031095505
-1,-3,-5,20,0.04109478
-2,-2,-6,19,0.04109478
-3,-2,-6,17,0.04109478
-2,-2,-6,16,0.04109478
-2,-2,-6,13,0.04109478
-1,-2,-6,12,0.04109478
-1,-3,-6,10,0.04109478
-1,-2,-6,9,0.04109478
-1,-2,-6,7,0.051132202
-2,-2,-6,6,0.051132202
-2,-3,-6,6,0.051132202
-2,-2,-8,6,0.051132202
-1,-1,-7,6,0.00266695
-1,-2,-5,6,0.00266695
-2,-2,-6,7,0.00266695
-1,-3,-6,8,0.00266695
-2,-3,-5,9,0.00266695
-2,-3,-5,10,0.00266695
-1,-2,-5,12,0.012431145
-2,-3,-5,12,0.012431145
0,-3,-5,14,0.012431145
-1,-3,-4,14,0.012431145
-1,-2,-4,17,0.012431145
-2,-3,-5,16,0.012431145
-2,-3,-4,17,0.012431145
-1,-3,-5,18,0.012431145
-1,-2,-5,18,0.012431145
-2,-3,-5,17,0.022431374
-1,-3,-4,16,0.022431374
0,-3,-4,16,0.022431374
-2,-3,-5,15,0.022431374
-1,-2,-5,13,0.022431374
-2,-2,-5,13,0.022431374
-1,-3,-6,10,0.022431374
-2,-2,-6,9,0.022431374
-2,-2,-5,8,0.032431126
-1,-2,-5,7,0.032431126
-2,-2,-7,6,0.032431126
-1,-2,-6,6,0.032431126
-2,-2,-7,6,6.53E-05
-1,-2,-6,6,6.53E-05
-2,-2,-6,7,6.53E-05
-1,-2,-7,9,6.53E-05
-1,-3,-6,10,0.009843826
-1,-2,-6,11,0.009843826
-2,-3,-5,13,0.009843826
-1,-3,-6,15,0.009843826
-2,-3,-5,16,0.01984334
-2,-3,-5,18,0.01984334
-2,-2,-5,20,0.01984334
-2,-3,-5,21,0.01984334
-1,-2,-4,23,0.01984334
-1,-2,-5,23,0.01984334
-2,-3,-6,22,0.01984334
-1,-2,-4,22,0.01984334
-2,-3,-6,21,0.029845238
-2,-2,-6,20,0.029845238
-2,-2,-5,18,0.029845238
-1,-2,-6,16,0.029845238
-2,-2,-6,14,0.029845238
-1,-3,-7,12,0.039843798
-1,-2,-5,10,0.039843798
-1,-3,-6,8,0.039843798
-2,-3,-7,7,0.039843798
-1,-2,-7,6,0.039843798
-2,-3,-7,6,0.039843798
-2,-1,-7,6,0.01119256
-2,-3,-6,6,0.01119256
-2,-3,-8,8,0.01119256
-2,-2,-7,9,0.020978451
-1,-2,-5,11,0.020978451
-2,-3,-6,13,0.020978451
-2,-2,-6,17,0.020978451
-1,-2,-5,19,0.020978451
-2,-2,-5,23,0.030978441
-2,-2,-5,26,0.030978441
-2,-3,-5,29,0.030978441
-1,-3,-5,31,0.030978441
-2,-3,-5,34,0.030978441
-1,-3,-4,34,0.041022539
-2,-3,-5,35,0.041022539
-2,-3,-5,34,0.041022539
-2,-3,-5,32,0.041022539
-2,-2,-5,29,0.041022539
-1,-2,-5,26,0.041022539
-2,-3,-6,22,0.041022539
-1,-2,-5,18,0.041022539
-2,-3,-5,14,0.041022539
-2,-3,-5,13,0.041022539
-2,-2,-6,11,0.041022539
-1,-2,-6,10,0.050976038
-2,-2,-6,9,0.050976038
-1,-2,-6,7,0.050976038
-1,-2,-6,6,0.050976038
-2,-2,-7,6,0.050976038
-2,-2,-7,6,0.050976038
-2,-2,-7,6,0.000491619
-2,-2,-6,6,0.000491619
-1,-3,-6,8,0.000491619
-2,-3,-6,8,0.010271549
-1,-2,-6,10,0.010271549
-1,-3,-6,11,0.010271549
-1,-3,-6,13,0.010271549
-2,-2,-5,15,0.010271549
-1,-3,-5,17,0.020273447
-2,-3,-5,19,0.020273447
-1,-2,-4,19,0.020273447
0,-3,-3,21,0.020273447
-2,-3,-4,22,0.020273447
-1,-3,-4,22,0.020273447
-1,-2,-4,22,0.030272007
-1,-2,-4,23,0.030272007
-2,-2,-4,22,0.030272007
-2,-3,-4,21,0.030272007
-2,-2,-4,20,0.030272007
-1,-3,-4,18,0.040271282
