Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time,,action,Length
14,27,-7,-2,0.078501225,,5,96
15,27,-6,-3,0.079498529,,5,96
16,27,-6,-3,0.079498529,,5,96
16,24,-6,-3,0.080496073,,5,96
17,23,-6,-3,0.082514524,,5,96
17,21,-6,-2,0.083519697,,5,96
18,20,-6,-2,0.084425211,,5,96
18,18,-6,-2,0.085144281,,5,96
18,17,-6,-2,0.085144281,,5,96
15,13,-6,-2,0.086144447,,5,96
13,9,-5,-2,0.087141514,,5,96
9,9,-6,-2,0.087141514,,5,96
7,4,-6,-3,0.08813858,,5,96
-2,-2,-2,6,0.005123138,,5,111
-3,-1,-2,6,0.006125689,,5,111
-2,-1,-2,6,0.008119345,,5,111
-2,-2,-1,6,0.009117126,,5,111
-2,-1,-1,6,0.009117126,,5,111
-3,-1,-2,6,0.010113239,,5,111
-2,-1,-2,6,0.011110544,,5,111
-3,-2,-1,6,0.011110544,,5,111
-2,-1,-2,7,0.013130188,,5,111
-2,-2,-3,8,0.013130188,,5,111
-2,-1,-3,8,0.0141325,,5,111
-2,-2,-2,9,0.015100479,,5,111
-2,-1,-2,9,0.015100479,,5,111
-3,-1,-3,11,0.016097784,,5,111
-2,-1,-2,11,0.017094851,,5,111
-2,-1,-3,11,0.018092632,,5,111
-2,-1,-3,13,0.018092632,,5,111
-3,-2,-3,13,0.019089937,,5,111
-3,-1,-3,14,0.020087719,,5,111
-2,-1,-2,15,0.020087719,,5,111
-3,-1,-3,15,0.021084785,,5,111
-2,0,-3,17,0.023111343,,5,111
-3,0,-3,17,0.024077654,,5,111
-1,-1,-3,18,0.024077654,,5,111
-2,0,-4,18,0.025496244,,5,111
-3,0,-4,19,0.025496244,,5,111
-2,1,-4,21,0.026496172,,5,111
-3,0,-3,22,0.027493477,,5,111
-2,0,-4,24,0.027493477,,5,111
-2,0,-4,22,0.028490543,,5,111
-1,0,-4,21,0.029488325,,5,111
-1,1,-4,21,0.030486584,,5,111
-2,1,-5,20,0.030486584,,5,111
-2,2,-3,19,0.037466764,,5,111
-2,2,-4,20,0.037466764,,5,111
-1,3,-4,19,0.038463831,,5,111
-1,4,-4,17,0.039461613,,5,111
0,4,-5,15,0.039461613,,5,111
0,5,-5,14,0.040458918,,5,111
0,7,-5,12,0.041456223,,5,111
0,9,-5,9,0.041456223,,5,111
1,10,-5,7,0.042453289,,5,111
1,13,-5,5,0.043450594,,5,111
0,16,-5,1,0.043450594,,5,111
1,17,-6,-1,0.044448137,,5,111
2,20,-5,-2,0.045445681,,5,111
1,21,-6,-2,0.045445681,,5,111
1,23,-6,-3,0.047472954,,5,111
2,24,-7,-5,0.048438072,,5,111
2,25,-5,-5,0.048438072,,5,111
2,29,-6,-5,0.049435377,,5,111
3,33,-6,-5,0.050687551,,5,111
3,36,-7,-5,0.050687551,,5,111
2,42,-6,-6,0.05169487,,5,111
4,46,-6,-7,0.052862644,,5,111
3,50,-6,-6,0.052862644,,5,111
3,51,-7,-6,0.053864002,,5,111
3,53,-6,-7,0.054861307,,5,111
3,56,-6,-6,0.054861307,,5,111
2,59,-7,-6,0.056854725,,5,111
2,62,-8,-7,0.056854725,,5,111
1,66,-6,-7,0.057853222,,5,111
1,68,-7,-7,0.058879137,,5,111
1,71,-7,-6,0.059847832,,5,111
1,72,-6,-6,0.059847832,,5,111
1,74,-7,-7,0.060879707,,5,111
0,75,-7,-6,0.061840773,,5,111
1,78,-7,-6,0.062868834,,5,111
1,81,-6,-7,0.062868834,,5,111
1,82,-7,-6,0.063836813,,5,111
1,83,-7,-7,0.064833403,,5,111
2,83,-7,-7,0.06586194,,5,111
2,82,-7,-6,0.06682992,,5,111
3,84,-6,-7,0.067829609,,5,111
2,88,-6,-6,0.068823814,,5,111
4,91,-7,-6,0.069849968,,5,111
3,94,-8,-6,0.069849968,,5,111
4,95,-6,-7,0.070818186,,5,111
5,97,-8,-7,0.071849346,,5,111
5,97,-7,-6,0.071849346,,5,111
5,98,-7,-6,0.072813034,,5,111
5,98,-7,-7,0.073841572,,5,111
6,99,-7,-7,0.074807644,,5,111
5,98,-8,-5,0.074807644,,5,111
6,98,-7,-6,0.0768013,,5,111
6,98,-6,-6,0.0768013,,5,111
6,98,-7,-6,0.077799559,,5,111
6,98,-7,-6,0.078826189,,5,111
7,97,-7,-6,0.079793453,,5,111
6,97,-6,-7,0.079793453,,5,111
7,96,-8,-5,0.080821753,,5,111
6,94,-7,-6,0.081788063,,5,111
5,93,-6,-7,0.081788063,,5,111
5,94,-7,-6,0.08278513,,5,111
4,94,-7,-6,0.083782911,,5,111
5,94,-7,-7,0.084779978,,5,111
4,94,-8,-7,0.084779978,,5,111
3,94,-7,-7,0.086774826,,5,111
2,91,-7,-6,0.087772369,,5,111
1,89,-7,-6,0.088769197,,5,111
0,86,-7,-7,0.089766264,,5,111
-1,83,-6,-6,0.089766264,,5,111
-1,79,-7,-6,0.090763569,,5,111
-1,75,-8,-5,0.091761112,,5,111
0,70,-6,-7,0.091761112,,5,111
-2,64,-7,-6,0.092758179,,5,111
-2,59,-7,-7,0.093755245,,5,111
-2,55,-7,-6,0.093755245,,5,111
-2,48,-7,-7,0.094752789,,5,111
-3,40,-6,-6,0.096747637,,5,111
-3,23,-7,-6,0.096747637,,5,111
-3,-1,-4,6,0.003674507,,5,100
-2,-2,-3,6,0.003674507,,5,100
-3,-1,-4,6,0.004642487,,5,100
-2,-1,-4,6,0.00566864,,5,100
-2,-2,-4,6,0.00566864,,5,100
-3,-1,-4,7,0.006637335,,5,100
-2,-1,-4,6,0.007658958,,5,100
-2,-1,-4,7,0.007658958,,5,100
-2,0,-4,8,0.008631945,,5,100
-3,-2,-3,8,0.009654522,,5,100
-2,-1,-5,7,0.009654522,,5,100
-2,-1,-5,8,0.010651112,,5,100
-2,0,-5,9,0.012648582,,5,100
-2,0,-5,10,0.012648582,,5,100
-2,0,-5,11,0.013618708,,5,100
-2,0,-5,11,0.014641285,,5,100
-2,0,-5,13,0.014641285,,5,100
-2,0,-4,14,0.015612125,,5,100
-2,1,-5,13,0.01663661,,5,100
-1,0,-4,12,0.017553091,,5,100
-2,1,-4,10,0.017553091,,5,100
-2,2,-5,9,0.018553495,,5,100
-2,3,-5,7,0.018553495,,5,100
-1,3,-5,6,0.019551039,,5,100
-1,6,-6,2,0.020547867,,5,100
-2,6,-5,0,0.020547867,,5,100
-2,7,-5,-1,0.022572517,,5,100
-1,9,-5,-3,0.022572517,,5,100
-2,9,-5,-4,0.023540497,,5,100
-1,10,-6,-4,0.024537086,,5,100
-1,11,-6,-5,0.024537086,,5,100
-1,12,-6,-5,0.025535107,,5,100
-1,16,-6,-6,0.026819944,,5,100
-2,18,-6,-5,0.027500868,,5,100
-1,22,-6,-6,0.027500868,,5,100
-1,25,-6,-6,0.028500795,,5,100
-1,28,-6,-6,0.029498816,,5,100
-1,32,-6,-5,0.029498816,,5,100
-2,36,-6,-5,0.030495167,,5,100
0,41,-7,-6,0.032520056,,5,100
-1,45,-6,-5,0.032520056,,5,100
-1,49,-6,-6,0.033486843,,5,100
-2,52,-6,-6,0.034790993,,5,100
-2,54,-5,-6,0.035562754,,5,100
-1,58,-5,-6,0.035562754,,5,100
-1,60,-6,-6,0.036563396,,5,100
-1,63,-6,-7,0.037561417,,5,100
-1,65,-6,-6,0.037561417,,5,100
-1,68,-6,-6,0.038557529,,5,100
0,72,-5,-6,0.039554596,,5,100
-2,75,-6,-6,0.039554596,,5,100
-1,78,-6,-6,0.040552378,,5,100
-1,81,-6,-5,0.042547941,,5,100
-1,83,-7,-6,0.042547941,,5,100
-2,86,-6,-5,0.043543816,,5,100
-1,90,-7,-7,0.044541597,,5,100
-1,93,-6,-7,0.045634508,,5,100
-1,96,-6,-6,0.046314716,,5,100
0,99,-6,-6,0.046314716,,5,100
-1,102,-7,-6,0.047314167,,5,100
-1,104,-7,-6,0.048312664,,5,100
0,105,-6,-6,0.048312664,,5,100
0,107,-6,-6,0.049738646,,5,100
-1,111,-7,-7,0.049738646,,5,100
-1,113,-7,-6,0.050738811,,5,100
-1,117,-6,-6,0.052764177,,5,100
0,118,-6,-5,0.053730965,,5,100
0,120,-6,-6,0.054730177,,5,100
0,120,-7,-5,0.054730177,,5,100
0,121,-7,-6,0.055725574,,5,100
-1,122,-7,-6,0.056722164,,5,100
-1,122,-6,-7,0.056722164,,5,100
0,122,-7,-7,0.057719707,,5,100
0,120,-7,-6,0.058981657,,5,100
0,120,-7,-7,0.059665203,,5,100
0,117,-7,-6,0.059665203,,5,100
0,116,-7,-6,0.060690641,,5,100
-1,115,-6,-5,0.061706543,,5,100
-1,112,-6,-6,0.062717915,,5,100
0,112,-7,-6,0.063712835,,5,100
0,110,-7,-6,0.063712835,,5,100
-1,108,-6,-6,0.064713001,,5,100
0,104,-7,-6,0.065709829,,5,100
-1,103,-7,-5,0.07366848,,5,100
-1,101,-7,-7,0.08184123,,5,100
0,98,-6,-7,0.088936567,,5,100
-1,96,-6,-7,0.093950987,,5,100
-1,93,-7,-6,0.10193491,,5,100
-2,89,-7,-6,0.109916925,,5,100
-1,85,-6,-6,0.11489892,,5,100
-2,83,-6,-6,0.122848749,,5,100
-2,80,-6,-7,0.13093257,,5,100
-2,76,-7,-6,0.138266325,,5,100
-2,70,-7,-6,0.143026114,,5,100
-3,66,-6,-6,0.151741266,,5,100
-2,61,-7,-7,0.1588521,,5,100
-3,56,-6,-6,0.163873434,,5,100
-3,48,-7,-6,0.171854019,,5,100
-3,37,-6,-6,0.179668665,,5,100
-3,19,-7,-6,0.183693171,,5,100
-2,-1,-3,6,0.001683474,,5,86
-3,-2,-4,6,0.001683474,,5,86
-1,-1,-3,6,0.002683163,,5,86
-3,-2,-4,8,0.003681421,,5,86
-2,-1,-4,8,0.003681421,,5,86
-2,-1,-5,8,0.004678249,,5,86
-2,-1,-5,9,0.005675077,,5,86
-3,-2,-4,8,0.005675077,,5,86
-2,-1,-5,11,0.006672859,,5,86
-2,0,-5,11,0.007669687,,5,86
-2,-1,-4,9,0.007669687,,5,86
-3,-1,-5,10,0.008666754,,5,86
-3,0,-5,10,0.010692596,,5,86
-2,0,-5,11,0.011660099,,5,86
-2,-1,-5,11,0.011660099,,5,86
-3,1,-4,12,0.012656689,,5,86
-2,1,-5,10,0.013653994,,5,86
-3,1,-5,8,0.013653994,,5,86
-3,2,-5,6,0.01465106,,5,86
-2,6,-5,0,0.015648842,,5,86
-3,6,-5,-1,0.015648842,,5,86
-2,7,-5,-4,0.016646862,,5,86
-2,8,-6,-5,0.017642975,,5,86
-2,9,-5,-6,0.018640518,,5,86
-2,10,-6,-5,0.018640518,,5,86
-2,13,-5,-5,0.02066493,,5,86
-1,16,-5,-6,0.021633625,,5,86
-2,20,-6,-6,0.021633625,,5,86
-2,25,-6,-5,0.022630215,,5,86
-3,28,-7,-6,0.023628235,,5,86
-2,32,-6,-5,0.023628235,,5,86
-2,36,-5,-7,0.024624586,,5,86
-2,39,-5,-6,0.025621891,,5,86
-2,41,-5,-7,0.025621891,,5,86
-2,45,-6,-6,0.026618958,,5,86
-2,49,-6,-5,0.027616739,,5,86
-2,53,-5,-6,0.027616739,,5,86
-2,58,-6,-7,0.028614044,,5,86
-2,61,-6,-5,0.030609369,,5,86
-2,63,-6,-5,0.031605959,,5,86
-2,65,-6,-6,0.032604933,,5,86
-2,67,-5,-6,0.032604933,,5,86
-2,70,-6,-6,0.033600807,,5,86
-2,73,-7,-7,0.034598112,,5,86
-2,75,-6,-6,0.034598112,,5,86
-2,79,-6,-7,0.035595179,,5,86
-1,83,-5,-6,0.036592007,,5,86
-2,85,-6,-7,0.037590742,,5,86
-2,87,-6,-6,0.037590742,,5,86
-1,88,-7,-7,0.038586855,,5,86
-2,89,-6,-6,0.040611982,,5,86
-2,91,-6,-6,0.040611982,,5,86
-1,94,-6,-6,0.041579485,,5,86
-2,95,-5,-6,0.042576313,,5,86
-2,98,-6,-6,0.043573141,,5,86
-1,100,-6,-7,0.043573141,,5,86
-1,101,-5,-7,0.044570923,,5,86
-1,102,-6,-7,0.045568705,,5,86
-1,102,-6,-7,0.045568705,,5,86
-1,103,-6,-6,0.050555468,,5,86
-2,103,-7,-7,0.053546667,,5,86
-1,103,-6,-7,0.061558008,,5,86
-1,104,-6,-7,0.06953454,,5,86
0,105,-6,-7,0.077512503,,5,86
-1,106,-6,-6,0.082470655,,5,86
-1,105,-6,-6,0.090448141,,5,86
-1,105,-6,-6,0.098427296,,5,86
-1,105,-5,-6,0.102416515,,5,86
-2,105,-6,-7,0.110394955,,5,86
-1,103,-6,-7,0.119370699,,5,86
-1,100,-6,-7,0.126964808,,5,86
-2,98,-6,-6,0.130991697,,5,86
-2,96,-6,-6,0.139820099,,5,86
-2,93,-6,-7,0.147483826,,5,86
-2,91,-7,-6,0.152532578,,5,86
-2,87,-7,-7,0.160488129,,5,86
-2,84,-7,-6,0.168476343,,5,86
-2,81,-7,-6,0.175474882,,5,86
-2,75,-6,-6,0.180413485,,5,86
-2,69,-7,-6,0.18850708,,5,86
-2,62,-6,-6,0.196490765,,5,86
-3,56,-6,-7,0.201497793,,5,86
-2,49,-6,-6,0.209485054,,5,86
-2,40,-7,-5,0.218472242,,5,86
-2,30,-6,-7,0.221424341,,5,86
-2,18,-6,-6,0.22940588,,5,86
-2,-2,-4,6,0.004552126,,5,99
-3,-2,-3,6,0.00602293,,5,99
-2,-1,-3,6,0.007403374,,5,99
-2,-2,-4,6,0.008405924,,5,99
-2,0,-3,6,0.009403706,,5,99
-2,-2,-3,6,0.011399031,,5,99
-3,-1,-4,6,0.012396336,,5,99
-2,-2,-4,7,0.014586926,,5,99
-2,-2,-3,8,0.015589714,,5,99
-2,-1,-3,8,0.01710844,,5,99
-3,-2,-5,10,0.018110991,,5,99
-3,-1,-3,12,0.019108057,,5,99
-2,-2,-4,13,0.0201056,,5,99
-1,-2,-3,14,0.02312994,,5,99
-2,-2,-4,14,0.02509141,,5,99
-2,-1,-4,16,0.026089668,,5,99
-2,-1,-4,16,0.027086735,,5,99
-2,0,-3,17,0.02808404,,5,99
-2,-2,-4,17,0.030077696,,5,99
-2,-1,-4,17,0.031075239,,5,99
-1,-1,-4,19,0.033106804,,5,99
-2,-1,-4,21,0.034066677,,5,99
-2,-1,-5,22,0.035064459,,5,99
-3,-1,-4,23,0.036092281,,5,99
-3,-1,-4,22,0.037059784,,5,99
-1,-1,-5,20,0.037059784,,5,99
-2,-1,-5,20,0.038720846,,5,99
-3,0,-5,18,0.039531231,,5,99
-2,1,-4,16,0.040274382,,5,99
-2,1,-4,16,0.040274382,,5,99
-2,0,-4,17,0.042634249,,5,99
-2,2,-5,17,0.042634249,,5,99
-1,3,-5,15,0.043634176,,5,99
-2,3,-5,12,0.044877529,,5,99
-1,5,-4,10,0.045565128,,5,99
-1,6,-5,9,0.046219587,,5,99
-2,8,-5,6,0.04686594,,5,99
-1,8,-3,4,0.04686594,,5,99
-1,11,-6,1,0.047865629,,5,99
-2,14,-5,-1,0.047865629,,5,99
-2,16,-5,-1,0.048871279,,5,99
-2,18,-6,-3,0.049860239,,5,99
-2,19,-5,-3,0.051879644,,5,99
-2,17,-6,-5,0.051879644,,5,99
-1,16,-5,-5,0.052852392,,5,99
-1,16,-6,-5,0.053849459,,5,99
-2,18,-4,-5,0.055033445,,5,99
-1,21,-6,-6,0.055751801,,5,99
-2,21,-6,-6,0.056459188,,5,99
-2,20,-5,-5,0.056459188,,5,99
-1,19,-5,-6,0.057458878,,5,99
-2,21,-5,-6,0.058456421,,5,99
-2,23,-6,-6,0.059454679,,5,99
-2,22,-6,-5,0.059454679,,5,99
-2,21,-6,-5,0.061472654,,5,99
-1,20,-6,-5,0.062445879,,5,99
-2,21,-6,-7,0.062445879,,5,99
-2,21,-6,-7,0.063442945,,5,99
-2,21,-6,-5,0.06477499,,5,99
-2,21,-6,-6,0.06546092,,5,99
-1,21,-5,-6,0.066148996,,5,99
-2,21,-6,-7,0.066833019,,5,99
-2,21,-6,-6,0.067519188,,5,99
-2,21,-7,-6,0.06820178,,5,99
-2,21,-6,-6,0.06820178,,5,99
-2,21,-6,-6,0.069201469,,5,99
-3,21,-6,-5,0.070218086,,5,99
-3,22,-6,-6,0.07124877,,5,99
-2,21,-6,-5,0.072245836,,5,99
-2,20,-7,-6,0.072245836,,5,99
-2,21,-5,-6,0.073213577,,5,99
-2,22,-6,-6,0.074240446,,5,99
-2,23,-7,-5,0.075211287,,5,99
-3,23,-6,-6,0.075211287,,5,99
-2,22,-6,-6,0.076205492,,5,99
-2,22,-6,-6,0.077461481,,5,99
-2,21,-6,-6,0.078153133,,5,99
-2,21,-7,-6,0.078153133,,5,99
-1,20,-6,-6,0.079152822,,5,99
-2,19,-6,-6,0.08015132,,5,99
-2,19,-6,-6,0.081178427,,5,99
-3,18,-6,-5,0.081178427,,5,99
-2,16,-7,-6,0.082144499,,5,99
-2,16,-6,-6,0.083141804,,5,99
-3,14,-7,-7,0.084140539,,5,99
-2,13,-6,-6,0.084140539,,5,99
-1,12,-7,-6,0.085623503,,5,99
-3,12,-7,-6,0.086311817,,5,99
-2,10,-7,-6,0.086998224,,5,99
-2,10,-6,-7,0.086998224,,5,99
-2,10,-6,-6,0.087997913,,5,99
-2,9,-7,-7,0.088995457,,5,99
-2,9,-7,-6,0.088995457,,5,99
-3,9,-6,-7,0.091023684,,5,99
-3,9,-7,-5,0.091988087,,5,99
-2,8,-6,-6,0.092985868,,5,99
-3,8,-7,-6,0.092985868,,5,99
-2,8,-6,-6,0.094480991,,5,99
-3,6,-6,-6,0.095091581,,5,99
-2,-1,-1,6,0.002265453,,5,75
-1,-1,0,6,0.003292799,,5,75
-2,-1,-1,6,0.00429368,,5,75
-2,-1,-1,7,0.00429368,,5,75
-2,-2,0,7,0.00528717,,5,75
-2,-1,-1,9,0.006283045,,5,75
-2,-1,-1,7,0.006283045,,5,75
-2,-1,-2,8,0.007282495,,5,75
-2,0,-3,8,0.008279324,,5,75
-1,-1,-2,8,0.008279324,,5,75
-2,0,-3,7,0.009277344,,5,75
0,0,-3,8,0.010266781,,5,75
-1,0,-3,6,0.011272192,,5,75
1,6,-6,-3,0.012269974,,5,75
0,7,-5,-4,0.012269974,,5,75
1,6,-6,-5,0.013236761,,5,75
0,7,-6,-4,0.014263153,,5,75
-1,7,-6,-5,0.014263153,,5,75
-1,7,-6,-5,0.01526022,,5,75
0,6,-6,-6,0.016257524,,5,75
-1,7,-7,-5,0.016257524,,5,75
0,7,-5,-4,0.017254829,,5,75
-2,7,-7,-5,0.018252611,,5,75
-1,7,-6,-5,0.018252611,,5,75
-1,7,-6,-6,0.019249916,,5,75
-1,8,-6,-5,0.021239042,,5,75
-1,8,-7,-5,0.022212267,,5,75
-1,9,-6,-5,0.023210764,,5,75
-1,9,-6,-5,0.023210764,,5,75
-1,10,-6,-5,0.024237156,,5,75
-1,9,-7,-5,0.025235891,,5,75
-1,10,-6,-6,0.025235891,,5,75
0,10,-7,-5,0.026204824,,5,75
0,10,-7,-5,0.027230024,,5,75
0,10,-7,-5,0.027230024,,5,75
0,11,-7,-5,0.028226137,,5,75
0,10,-7,-5,0.029224396,,5,75
0,12,-6,-6,0.029224396,,5,75
-1,11,-7,-6,0.031219244,,5,75
-1,11,-7,-5,0.032188892,,5,75
0,11,-7,-6,0.033215761,,5,75
0,12,-6,-5,0.033215761,,5,75
0,14,-6,-5,0.034209967,,5,75
0,15,-8,-6,0.035207272,,5,75
0,15,-7,-6,0.035207272,,5,75
0,17,-7,-6,0.036205053,,5,75
1,17,-7,-6,0.037201881,,5,75
1,18,-6,-6,0.037201881,,5,75
2,19,-7,-5,0.038199186,,5,75
1,20,-7,-5,0.039196968,,5,75
2,22,-7,-5,0.039196968,,5,75
3,22,-6,-6,0.041192532,,5,75
4,22,-7,-6,0.042188406,,5,75
5,22,-6,-5,0.042188406,,5,75
7,23,-7,-6,0.043156385,,5,75
8,24,-6,-5,0.044190407,,5,75
8,25,-7,-6,0.045152187,,5,75
7,27,-7,-6,0.045152187,,5,75
10,28,-6,-5,0.046181917,,5,75
8,29,-6,-5,0.047183037,,5,75
9,30,-7,-6,0.047183037,,5,75
9,31,-7,-6,0.048144341,,5,75
9,30,-7,-5,0.049141645,,5,75
8,29,-7,-5,0.050151587,,5,75
8,27,-6,-5,0.051165104,,5,75
7,22,-7,-5,0.051165104,,5,75
6,20,-6,-5,0.052133083,,5,75
5,19,-6,-5,0.053160191,,5,75
5,19,-7,-6,0.054141045,,5,75
4,18,-6,-6,0.054806471,,5,75
3,17,-6,-5,0.054806471,,5,75
3,14,-6,-5,0.055805683,,5,75
1,13,-7,-6,0.055805683,,5,75
-1,8,-6,-5,0.056803226,,5,75
-2,6,-6,-5,0.05780077,,5,75
-2,-2,3,6,0.002978563,,5,108
-2,-2,3,6,0.004973412,,5,108
-2,-2,4,6,0.005970001,,5,108
-2,-2,4,8,0.00696826,,5,108
-2,-2,4,8,0.007964611,,5,108
-2,-2,5,9,0.008962154,,5,108
-2,-1,3,10,0.008962154,,5,108
-2,-2,3,12,0.009958744,,5,108
-2,-1,3,13,0.011925459,,5,108
-2,-2,4,14,0.011925459,,5,108
-3,-2,4,14,0.012951136,,5,108
-2,-2,5,15,0.013948202,,5,108
-3,-2,3,17,0.013948202,,5,108
-2,-1,3,16,0.014945984,,5,108
-1,-2,2,15,0.01594305,,5,108
-2,-2,2,15,0.01594305,,5,108
-1,-1,2,17,0.016911507,,5,108
-2,-1,2,17,0.017938137,,5,108
-2,-2,1,17,0.018937588,,5,108
-2,-2,2,17,0.018937588,,5,108
-2,-1,2,19,0.020900726,,5,108
-2,-2,2,21,0.021929026,,5,108
-1,-1,2,22,0.022914886,,5,108
-2,-1,2,23,0.022914886,,5,108
-2,-2,3,22,0.023915291,,5,108
-1,-1,2,22,0.024912357,,5,108
-2,-1,1,24,0.024912357,,5,108
-2,0,1,26,0.025909901,,5,108
-1,-1,0,28,0.02701211,,5,108
-2,0,-1,25,0.02701211,,5,108
-1,0,0,23,0.028324366,,5,108
-1,-1,-1,23,0.028324366,,5,108
-1,0,-1,24,0.030347586,,5,108
0,1,-2,23,0.030347586,,5,108
0,2,-2,22,0.031344414,,5,108
-1,3,-3,19,0.032371998,,5,108
-1,4,-4,14,0.033169985,,5,108
0,4,-4,10,0.033169985,,5,108
1,5,-4,8,0.034200907,,5,108
1,7,-5,4,0.035195351,,5,108
1,9,-5,1,0.035195351,,5,108
1,11,-5,-1,0.03619504,,5,108
1,13,-5,-1,0.037192583,,5,108
2,14,-6,-4,0.037192583,,5,108
1,16,-6,-4,0.038161039,,5,108
1,17,-6,-6,0.040184975,,5,108
0,18,-6,-4,0.041142702,,5,108
0,19,-7,-5,0.041819572,,5,108
0,21,-7,-6,0.042487383,,5,108
0,24,-6,-6,0.043158293,,5,108
0,27,-7,-6,0.043158293,,5,108
-1,32,-6,-6,0.04415822,,5,108
0,35,-6,-6,0.045155287,,5,108
0,36,-7,-5,0.045155287,,5,108
0,35,-7,-6,0.046152592,,5,108
0,35,-6,-5,0.04715085,,5,108
0,36,-8,-6,0.04715085,,5,108
1,38,-6,-6,0.048146963,,5,108
0,38,-6,-5,0.049159765,,5,108
0,37,-6,-6,0.050614357,,5,108
0,36,-7,-6,0.051348686,,5,108
1,38,-7,-5,0.05203104,,5,108
1,39,-7,-7,0.052716732,,5,108
2,40,-7,-5,0.053349972,,5,108
1,38,-7,-6,0.053349972,,5,108
1,38,-7,-7,0.054347515,,5,108
0,39,-7,-5,0.055378914,,5,108
1,39,-7,-5,0.055378914,,5,108
0,40,-7,-6,0.056344509,,5,108
0,42,-7,-6,0.057342529,,5,108
0,43,-7,-6,0.057342529,,5,108
0,43,-7,-7,0.058339596,,5,108
1,44,-7,-6,0.060365438,,5,108
0,46,-7,-5,0.061333418,,5,108
1,48,-6,-6,0.061333418,,5,108
1,50,-6,-6,0.062358856,,5,108
0,52,-7,-6,0.063364029,,5,108
1,54,-7,-7,0.063364029,,5,108
1,54,-6,-6,0.06435585,,5,108
1,53,-6,-6,0.065351248,,5,108
0,52,-7,-6,0.065351248,,5,108
1,50,-6,-6,0.066318512,,5,108
1,48,-6,-6,0.067318201,,5,108
1,44,-7,-6,0.068313122,,5,108
1,42,-7,-5,0.068313122,,5,108
2,43,-6,-6,0.070337296,,5,108
1,42,-7,-6,0.070337296,,5,108
1,43,-7,-6,0.071940899,,5,108
0,43,-7,-6,0.071940899,,5,108
1,43,-7,-7,0.072940826,,5,108
1,42,-7,-6,0.072940826,,5,108
0,42,-7,-6,0.073938131,,5,108
0,40,-7,-7,0.074935675,,5,108
-1,38,-7,-6,0.07593298,,5,108
0,37,-7,-6,0.07593298,,5,108
-1,36,-7,-6,0.076930285,,5,108
-1,36,-8,-6,0.077929258,,5,108
-1,34,-7,-6,0.077929258,,5,108
-2,34,-7,-6,0.079952717,,5,108
-2,32,-7,-7,0.079952717,,5,108
-2,32,-7,-5,0.080919504,,5,108
-2,29,-7,-6,0.081916809,,5,108
-2,26,-7,-6,0.082866669,,5,108
-2,23,-7,-7,0.082866669,,5,108
-2,21,-7,-6,0.083866596,,5,108
-3,15,-6,-6,0.08486414,,5,108
-3,11,-7,-7,0.08486414,,5,108
-3,7,-7,-7,0.085891008,,5,108
-2,-2,0,6,0.002005577,,5,103
-3,-2,1,6,0.003002644,,5,103
-3,-2,0,6,0.00399971,,5,103
-2,-2,0,6,0.00399971,,5,103
-3,-1,0,8,0.004997015,,5,103
-2,-2,1,9,0.005995512,,5,103
-2,-2,1,9,0.006702423,,5,103
-2,-2,1,12,0.006702423,,5,103
-3,-1,0,12,0.007702112,,5,103
-2,-1,0,13,0.008699179,,5,103
-2,-2,1,14,0.008699179,,5,103
-2,-1,1,16,0.00969696,,5,103
-2,-1,1,17,0.010694742,,5,103
-2,-2,2,19,0.011727333,,5,103
-2,-2,1,20,0.011727333,,5,103
-2,-3,1,21,0.01268816,,5,103
-2,-2,1,22,0.013685465,,5,103
-2,-3,1,23,0.013685465,,5,103
-2,-1,0,24,0.014683247,,5,103
-3,-2,-1,27,0.015680313,,5,103
-2,-2,-1,28,0.015680313,,5,103
-2,-1,-1,28,0.016677856,,5,103
-1,0,-2,27,0.017675161,,5,103
-2,-1,-2,28,0.018673658,,5,103
-1,0,-2,29,0.018673658,,5,103
-1,0,-2,28,0.019669533,,5,103
-1,1,-2,26,0.021698952,,5,103
-1,2,-2,26,0.022661924,,5,103
-1,2,-3,26,0.023658991,,5,103
0,2,-2,28,0.023658991,,5,103
0,4,-2,27,0.024656534,,5,103
-1,5,-2,26,0.024656534,,5,103
0,5,-3,23,0.025654078,,5,103
0,7,-3,21,0.026944637,,5,103
1,10,-3,20,0.026944637,,5,103
2,10,-4,18,0.027944565,,5,103
1,12,-4,17,0.027944565,,5,103
2,15,-4,13,0.028941154,,5,103
2,15,-5,9,0.029938936,,5,103
3,19,-5,4,0.029938936,,5,103
3,21,-5,1,0.031962156,,5,103
4,24,-4,1,0.032932997,,5,103
4,28,-5,1,0.032932997,,5,103
4,29,-5,-1,0.033928633,,5,103
4,31,-5,-3,0.034925938,,5,103
5,32,-6,-4,0.034925938,,5,103
5,32,-6,-4,0.035923243,,5,103
5,32,-5,-5,0.036921024,,5,103
5,33,-6,-6,0.036921024,,5,103
6,35,-6,-6,0.037917852,,5,103
6,36,-6,-6,0.038914919,,5,103
6,39,-6,-5,0.039912939,,5,103
5,40,-5,-6,0.042143345,,5,103
4,40,-5,-5,0.042833805,,5,103
4,39,-6,-6,0.042833805,,5,103
3,38,-6,-6,0.043833494,,5,103
3,38,-6,-6,0.044831753,,5,103
3,37,-6,-6,0.044831753,,5,103
3,36,-6,-5,0.045827866,,5,103
