Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
304,-2,0,-1,0.036526442
319,-2,0,-1,0.036526442
334,-2,-1,-2,0.036526442
348,-1,-2,-1,0.036526442
361,-2,-1,-2,0.036526442
373,-1,-1,-2,0.036526442
384,-2,-1,-2,0.036526442
393,-2,-1,-1,0.036526442
402,-3,-1,-1,0.046527863
408,-2,-1,-1,0.046527863
413,-1,-1,-2,0.046527863
416,-2,-1,-2,0.046527863
417,-2,-2,-2,0.046527863
416,-1,-1,-1,0.046527863
413,-2,-1,-2,0.046527863
406,-2,-1,-1,0.056527853
399,-2,-1,-2,0.056527853
389,-2,-1,-2,0.056527853
375,-2,-1,-2,0.056527853
352,-1,-1,-1,0.056527853
324,-2,-2,-1,0.056527853
290,-1,-1,-1,0.056527853
238,-2,-1,-1,0.06652689
170,-2,-1,-2,0.06652689
60,-2,-1,-1,0.06652689
6,-2,-1,-2,0.007725716
10,-2,-1,0,0.007725716
20,-2,-1,-1,0.007725716
36,-2,-1,-1,0.007725716
56,-2,-2,-2,0.007725716
77,-3,-1,-1,0.017500877
95,-2,-1,-2,0.017500877
112,-2,0,-2,0.017500877
129,-1,-1,-1,0.017500877
145,-2,-1,-2,0.017500877
162,-2,-1,-2,0.017500877
177,-1,-1,-2,0.027501106
191,-2,-1,-1,0.027501106
205,-1,-1,-2,0.027501106
218,-1,0,-1,0.027501106
231,-2,0,-2,0.027501106
244,-2,-1,-1,0.027501106
256,-2,0,-1,0.037505627
268,-2,-1,0,0.037505627
279,-2,-1,0,0.037505627
290,-2,-1,-1,0.037505627
300,-3,-1,-2,0.037505627
310,-2,-1,-1,0.037505627
318,-3,-1,-2,0.037505627
324,-2,-1,-1,0.047502041
328,-2,-1,-2,0.047502041
331,-2,-1,-1,0.047502041
332,-2,-1,-2,0.047502041
333,-2,-1,-1,0.047502041
329,-1,0,-1,0.047502041
325,-2,-1,-1,0.047502041
317,-2,-1,0,0.05794549
309,-3,-1,-2,0.061957121
297,-2,-1,-1,0.061957121
284,-2,-1,-1,0.062957764
270,-2,-1,-1,0.063954353
256,-1,-1,-1,0.06495285
242,-2,-1,-1,0.065951824
224,-2,-2,-2,0.065951824
201,-2,-2,-1,0.067979336
168,-2,-1,-2,0.071951151
131,-2,-2,-1,0.072983503
74,-2,-2,-2,0.07394886
16,-2,-1,-1,0.075002193
6,-2,0,-2,0.013796568
9,-2,0,-1,0.013796568
17,-2,-1,-2,0.013796568
28,-2,-1,-1,0.013796568
44,-2,-1,-1,0.013796568
64,-2,0,-2,0.013796568
84,-2,0,-2,0.02379632
102,-1,-1,0,0.02379632
119,-2,-1,-1,0.02379632
133,-2,-1,-2,0.02379632
145,-2,-1,-1,0.033795834
158,-1,0,-1,0.033795834
169,-2,-1,-1,0.033795834
182,-3,0,-2,0.033795834
193,-2,-1,-2,0.033795834
207,-2,0,-2,0.033795834
219,-2,0,-1,0.033795834
230,-2,0,-2,0.033795834
242,-2,0,-1,0.043795824
251,-1,0,-1,0.043795824
261,-2,0,-1,0.043795824
270,-3,0,-2,0.043795824
276,-2,0,-2,0.053795815
280,-2,0,-2,0.053795815
284,-2,-1,-2,0.053795815
286,-2,0,-1,0.053795815
286,-2,0,-1,0.053795815
284,-2,0,-1,0.053795815
281,-1,0,-1,0.053795815
275,-2,-1,-1,0.053795815
265,-2,0,-1,0.053795815
251,-2,-1,-1,0.063797474
234,-2,0,-1,0.063797474
211,-2,-1,-2,0.063797474
175,-2,-1,-1,0.063797474
124,-2,0,-2,0.063797474
60,-2,-1,-1,0.063797474
10,-2,-1,-1,0.063797474
7,-2,-1,-1,0.007145166
9,-1,-2,-1,0.007145166
17,-2,-2,-1,0.007145166
24,-2,-2,-1,0.016941547
34,-1,-2,-2,0.016941547
48,-2,-1,-2,0.016941547
65,-1,-2,-1,0.016941547
83,-2,-2,-2,0.016941547
100,-2,-1,-1,0.026935339
116,-2,-2,-1,0.026935339
130,-2,-1,-1,0.026935339
144,-2,-2,-2,0.026935339
158,-2,-1,-2,0.026935339
169,-1,-1,-1,0.026935339
180,-2,-1,-2,0.026935339
190,-2,-2,-2,0.026935339
200,-1,-1,-1,0.026935339
210,-3,-2,-2,0.026935339
219,-2,-1,-1,0.036934137
228,-1,-2,-2,0.036934137
237,-1,-1,-2,0.036934137
245,-1,-1,-1,0.036934137
255,-1,-1,-2,0.036934137
263,-2,-1,-1,0.036934137
268,-2,-1,-2,0.036934137
273,-1,-1,-1,0.046954155
274,-2,-1,-2,0.046954155
274,-1,-1,-2,0.046954155
273,-1,-1,-2,0.046954155
269,-3,-1,-2,0.046954155
264,-2,-1,-1,0.046954155
257,-3,-1,-2,0.046954155
247,-2,-1,-2,0.046954155
231,-1,-1,-2,0.046954155
210,-2,-2,-2,0.056933641
186,-2,-1,-2,0.056933641
155,-2,-1,-2,0.056933641
112,-2,-2,-2,0.056933641
60,-3,-1,-2,0.056933641
17,-1,-2,-2,0.056933641
6,-2,-2,-1,0.006934643
9,-2,0,-1,0.006934643
15,-2,-1,-2,0.006934643
25,-1,-1,-2,0.016706467
39,-2,-1,-2,0.016706467
53,-2,-1,-1,0.016706467
69,-1,-1,-1,0.016706467
84,-1,-1,-1,0.016706467
96,-2,0,-1,0.026708603
107,-1,-1,-1,0.026708603
116,-2,0,-1,0.026708603
125,0,-1,-2,0.026708603
134,-2,-1,-2,0.026708603
142,-2,0,-1,0.036708832
152,-2,-1,-1,0.036708832
161,-2,-1,-2,0.036708832
170,-2,-2,-2,0.036708832
177,-2,-2,-2,0.036708832
184,-2,-1,-1,0.036708832
191,-2,-1,-2,0.046707392
200,-2,-1,-1,0.046707392
206,-2,-1,-2,0.046707392
213,-2,-1,-1,0.046707392
219,-2,-1,-1,0.056708813
225,-2,-1,-1,0.056708813
231,-3,-1,-2,0.056708813
237,-2,-1,-2,0.056708813
241,-2,-1,-2,0.056708813
245,-1,0,-2,0.056708813
250,-2,0,-1,0.056708813
253,-1,-1,-1,0.056708813
256,-1,0,-1,0.056708813
258,-2,-1,-1,0.066708088
259,-2,-1,-1,0.066708088
259,-1,-1,-1,0.066708088
260,-2,0,-2,0.066708088
260,-2,0,-2,0.066708088
259,-2,-1,-2,0.066708088
257,-1,-1,-1,0.066708088
254,-1,-1,-1,0.076706648
248,-1,-1,-1,0.076706648
241,-2,-1,-1,0.076706648
231,-1,-1,-1,0.076706648
216,-1,0,-2,0.076706648
195,-2,-1,-1,0.076706648
169,-1,-1,-2,0.076706648
139,-2,-1,-1,0.086705923
102,-1,-1,0,0.086705923
61,-2,-1,-2,0.086705923
24,-2,-1,-2,0.086705923
7,-1,-1,-2,0.000566006
9,-2,0,-2,0.000566006
10,-2,-1,-1,0.000566006
14,-1,0,-2,0.000566006
16,-2,1,-2,0.000566006
20,-2,-1,-1,0.01034236
25,-2,0,-1,0.01034236
31,0,-1,-1,0.01034236
39,-2,0,-1,0.01034236
48,-1,0,-1,0.01034236
57,-2,-1,-2,0.01034236
66,-2,0,-1,0.01034236
76,-2,0,-1,0.01034236
85,-2,0,-2,0.020342827
95,-2,0,-2,0.020342827
105,-2,0,-1,0.020342827
115,-2,0,-1,0.020342827
124,-2,0,-2,0.020342827
133,-2,0,-1,0.020342827
142,-2,-1,-2,0.020342827
151,-2,0,-1,0.030343771
159,-2,0,-1,0.030343771
166,-1,0,-1,0.030343771
173,-2,-1,0,0.030343771
181,-2,-1,-1,0.030343771
186,-2,-1,-1,0.030343771
192,-2,0,-2,0.030343771
197,-2,0,-2,0.030343771
200,-2,0,-1,0.030343771
204,-2,0,-1,0.030343771
208,-2,0,-1,0.030343771
211,-2,-1,-1,0.040342569
213,-1,-1,-1,0.040342569
215,-1,0,-1,0.040342569
216,-2,0,-2,0.040342569
216,-2,-1,-1,0.040342569
214,-2,-1,-1,0.040342569
213,-2,-1,-1,0.040342569
210,-2,-1,-1,0.050345898
205,-2,-1,-1,0.050345898
198,-2,-1,-2,0.050345898
189,-2,0,-1,0.050345898
179,-1,-1,-1,0.050345898
165,-3,0,-1,0.050345898
148,-2,-1,-1,0.050345898
121,-3,0,-2,0.060342312
84,-1,0,-2,0.060342312
49,-2,-1,-2,0.060342312
17,-2,1,-2,0.060342312
7,-2,-1,-2,0.060342312
6,-3,0,0,0.016547918
8,-2,0,-2,0.016547918
13,-2,0,-2,0.016547918
22,-2,0,-1,0.016547918
34,-1,0,-1,0.016547918
47,-2,1,-1,0.016547918
63,-2,0,-1,0.026525021
78,-1,0,-1,0.026525021
93,-1,0,-1,0.026525021
107,-1,0,-1,0.026525021
120,-2,0,-1,0.026525021
132,-2,0,-1,0.026525021
145,-2,0,-1,0.026525021
156,-2,-1,-1,0.036524534
169,-2,-1,-2,0.036524534
179,-1,0,-1,0.036524534
191,-1,0,-1,0.036524534
201,-2,0,-2,0.036524534
211,-2,1,-1,0.036524534
220,-1,0,-2,0.036524534
229,-1,0,-2,0.036524534
237,-2,0,-2,0.036524534
245,-1,1,-1,0.036524534
255,-3,0,-2,0.036524534
264,-2,0,-1,0.036524534
273,-2,0,-1,0.046524048
281,-2,-1,-1,0.046524048
288,-2,0,-1,0.046524048
295,-2,0,-1,0.046524048
301,-2,-1,-2,0.046524048
308,-2,0,-2,0.046524048
313,-1,0,0,0.046524048
318,-2,0,-1,0.056524277
323,-1,0,-1,0.056524277
326,-2,0,-2,0.056524277
331,-2,0,-1,0.056524277
333,-2,0,-1,0.056524277
336,-2,0,-1,0.056524277
338,-2,0,-2,0.056524277
339,-1,0,-2,0.066524744
341,-2,0,-1,0.066524744
343,-2,-1,-1,0.066524744
345,-2,-1,0,0.066524744
347,-2,0,-1,0.066524744
347,-2,1,-2,0.066524744
348,-2,0,-1,0.066524744
348,-3,0,-2,0.076540947
347,-1,0,-1,0.076540947
345,-1,0,-2,0.076540947
342,-2,1,-1,0.076540947
338,-2,0,-1,0.076540947
332,-2,0,-1,0.076540947
326,-1,-1,-2,0.076540947
318,-1,0,-1,0.086523533
309,-2,-2,-1,0.086523533
297,-2,0,-1,0.086523533
281,-3,-1,-1,0.086523533
260,-1,0,-2,0.086523533
226,-2,-1,-1,0.086523533
172,-2,-1,-2,0.086523533
109,-2,-1,-2,0.086523533
43,-1,0,-1,0.086523533
0,6,1,-2,0.002706289
0,9,0,-2,0.002706289
-1,17,0,-1,0.002706289
0,25,0,-1,0.012514114
-1,37,0,-2,0.012514114
-2,48,0,-1,0.012514114
0,60,0,-1,0.012514114
0,73,-1,-1,0.012514114
-1,85,0,-2,0.022485733
0,96,0,-2,0.022485733
-2,107,0,-1,0.022485733
0,117,-1,-1,0.022485733
-1,127,0,-1,0.022485733
-1,138,0,-2,0.032484531
-1,148,0,-2,0.032484531
-1,157,0,0,0.032484531
-2,165,0,-1,0.032484531
-1,172,0,-2,0.032484531
-1,177,0,-2,0.032484531
0,182,0,-2,0.04248476
-1,186,1,-2,0.04248476
0,189,1,-2,0.04248476
-2,191,1,-1,0.04248476
-1,194,0,-1,0.04248476
0,195,0,0,0.052484274
-1,196,0,-2,0.052484274
-1,197,1,-2,0.052484274
-1,196,1,-2,0.052484274
-1,194,1,-2,0.052484274
-1,190,1,-1,0.052484274
-1,183,0,-1,0.052484274
-1,175,1,-1,0.052484274
-1,164,0,-1,0.052484274
-1,148,1,-1,0.052484274
-1,126,0,-1,0.062513351
0,92,0,0,0.062513351
-1,52,0,-2,0.062513351
0,17,0,-1,0.062513351
0,6,1,-2,0.005666494
-1,8,0,-2,0.005666494
-1,13,0,-1,0.005666494
-1,23,0,-2,0.005666494
-2,37,1,-2,0.015636921
-1,57,1,-1,0.015636921
-1,80,0,-1,0.015636921
-1,103,0,-1,0.015636921
-1,126,1,-1,0.015636921
-1,149,1,-2,0.015636921
-1,170,1,-1,0.015636921
0,189,0,-1,0.025634527
-1,206,0,-2,0.025634527
-1,222,1,-1,0.025634527
0,235,0,-1,0.025634527
0,246,0,-1,0.025634527
-1,255,0,-2,0.025634527
0,262,1,-1,0.025634527
-1,267,1,-2,0.035634518
-1,272,1,-1,0.035634518
0,276,1,-1,0.035634518
-1,281,2,-1,0.035634518
-1,282,0,-1,0.035634518
-1,280,1,-2,0.035634518
-1,273,0,-1,0.035634518
0,264,0,-2,0.04563427
0,249,2,-1,0.04563427
-1,230,1,-1,0.04563427
0,204,1,-2,0.04563427
0,165,1,-1,0.04563427
-1,107,0,0,0.04563427
0,57,1,-1,0.04563427
-1,11,1,-1,0.055634499
0,6,2,-2,0.001605511
-1,9,1,-2,0.001605511
-1,16,1,-2,0.001605511
-1,23,2,-1,0.011390924
-1,31,2,-2,0.011390924
-1,40,1,-2,0.011390924
-1,51,2,-1,0.011390924
0,64,2,0,0.011390924
0,75,1,-2,0.011390924
-1,86,1,-1,0.021390676
-1,98,2,-2,0.021390676
0,108,2,-2,0.021390676
-1,119,1,-2,0.021390676
0,127,2,-1,0.032016754
-1,135,1,-1,0.034010649
-1,141,1,-1,0.035008907
-1,147,1,-1,0.038011074
-1,151,1,-2,0.040010452
0,154,1,-1,0.040010452
-1,155,1,-1,0.041007042
-1,157,2,0,0.042031527
0,156,1,-1,0.044032335
-1,154,1,-2,0.047395468
-1,148,1,-2,0.048395395
0,139,1,-1,0.048395395
-1,123,2,-1,0.0493927
-1,107,1,-1,0.050389767
-1,87,1,-2,0.050389767
-1,64,1,-1,0.051387548
-1,43,1,-2,0.053411722
-1,15,2,-1,0.057509184
0,6,1,-1,0.00588274
-1,12,1,-1,0.00588274
-1,17,2,-2,0.00588274
0,23,2,-2,0.00588274
-1,29,1,-2,0.00588274
-1,34,1,-2,0.00588274
0,39,0,-1,0.00588274
-1,42,2,-1,0.00588274
-1,47,2,-1,0.015860081
0,48,1,-1,0.015860081
-1,50,2,-1,0.015860081
-2,51,2,-1,0.015860081
0,49,1,-1,0.015860081
-1,45,1,-1,0.015860081
-1,38,2,-2,0.015860081
-2,29,2,-1,0.015860081
0,18,2,-1,0.025859833
-1,6,1,-2,0.025859833
-1,6,3,-1,0.005775452
-2,12,2,-2,0.005775452
-1,21,2,-1,0.005775452
0,30,2,-2,0.015576839
-1,39,2,-2,0.015576839
-1,47,1,-2,0.015576839
-1,57,2,-1,0.015576839
0,66,2,-2,0.025576591
0,76,2,-2,0.025576591
-1,85,2,-1,0.025576591
-1,93,1,-1,0.025576591
-1,101,2,-1,0.025576591
-1,107,2,-2,0.025576591
0,113,2,-1,0.025576591
-1,119,2,-2,0.025576591
-1,123,2,-2,0.025576591
-1,126,2,-2,0.025576591
-1,129,2,-1,0.035574913
-1,132,2,-2,0.035574913
-1,133,2,-1,0.035574913
-1,134,2,-1,0.035574913
-1,135,2,-2,0.035574913
-1,135,3,-1,0.035574913
-1,134,2,-1,0.035574913
-1,131,2,-1,0.035574913
-1,127,2,-1,0.045574665
-1,122,2,-1,0.045574665
-1,112,2,-1,0.045574665
-1,100,2,-2,0.045574665
-1,84,1,-1,0.045574665
-1,65,2,-1,0.045574665
-1,47,1,-2,0.045574665
-1,29,1,-1,0.045574665
-1,13,2,-1,0.045574665
0,6,2,-2,0.007609606
-1,9,2,-2,0.007609606
0,18,2,-1,0.007609606
-1,33,3,-2,0.007609606
-1,56,1,-2,0.007609606
0,82,3,-2,0.007609606
0,104,2,-1,0.017609119
-1,125,2,-1,0.017609119
0,143,2,-1,0.017609119
-1,160,1,-2,0.017609119
0,175,1,-1,0.017609119
-1,188,2,-2,0.017609119
-1,202,2,-2,0.017609119
-1,214,1,-2,0.017609119
0,225,2,-1,0.027609348
-1,234,2,-1,0.027609348
0,242,2,-2,0.027609348
-1,249,2,-1,0.027609348
-1,256,2,-2,0.027609348
-1,261,1,-1,0.027609348
-2,263,1,-1,0.027609348
-1,264,2,-1,0.027609348
-1,264,2,-2,0.027609348
-1,261,1,-2,0.037613392
-2,257,2,-1,0.037613392
-1,249,2,0,0.037613392
-1,236,2,-1,0.037613392
-1,219,2,-2,0.037613392
-1,193,2,-1,0.037613392
-1,151,1,-1,0.037613392
-1,89,1,-1,0.037613392
-2,23,1,-2,0.047608852
-2,6,2,-1,0.005354881
-1,10,2,-2,0.005354881
-1,20,2,-1,0.005354881
-1,34,3,-2,0.005354881
-1,55,2,-1,0.005354881
-1,77,1,-2,0.005354881
-1,98,2,-1,0.005354881
-1,117,2,-2,0.005354881
0,134,2,-1,0.005354881
-1,151,2,-2,0.005354881
-1,165,2,-1,0.015354156
-1,178,1,-1,0.015354156
-1,191,2,-1,0.015354156
-1,203,1,-1,0.015354156
-1,216,1,-2,0.015354156
-1,226,2,-1,0.015354156
-1,236,1,-1,0.015354156
-1,244,2,-1,0.025377989
-1,251,1,-1,0.025377989
-1,257,2,-2,0.025377989
-1,260,1,-2,0.025377989
0,263,1,-1,0.025377989
0,263,2,-1,0.025377989
-1,262,2,-1,0.025377989
-1,259,1,-2,0.025377989
-1,254,1,-2,0.035354853
0,245,2,-2,0.035354853
-1,235,2,-2,0.035354853
-1,220,2,-2,0.035354853
-1,202,1,-2,0.035354853
-1,182,3,-1,0.035354853
0,154,1,-2,0.035354853
-2,120,2,-1,0.045354366
0,75,3,-1,0.045354366
0,26,2,-1,0.045354366
-1,6,2,-2,0.008081198
-1,14,3,-2,0.008081198
-1,28,2,-1,0.008081198
-1,39,2,-1,0.008081198
-1,52,2,-1,0.008081198
-1,66,2,-2,0.008081198
-1,79,2,-2,0.018049717
-1,90,2,-1,0.018049717
0,103,2,-1,0.018049717
-1,115,2,-1,0.018049717
-1,127,2,-1,0.018049717
-1,138,2,-2,0.018049717
-1,148,3,0,0.018049717
0,156,2,-2,0.018049717
-1,164,2,-1,0.028050423
-1,170,2,-2,0.028050423
-1,175,2,-1,0.028050423
-1,178,2,-1,0.028050423
-1,179,2,-2,0.028050423
-1,181,2,-2,0.028050423
-1,181,2,-2,0.028050423
-2,180,2,-2,0.038049698
-1,177,2,-2,0.038049698
-1,173,2,0,0.038049698
-1,168,2,-1,0.038049698
-1,161,2,-1,0.038049698
-1,153,1,-1,0.038049698
0,143,2,-1,0.038049698
0,132,1,-1,0.038049698
0,116,2,-1,0.038049698
0,97,2,-1,0.038049698
-1,76,2,-1,0.038049698
-1,52,1,-1,0.048050404
-1,22,2,-2,0.048050404
-1,6,1,-2,0.048050404
-1,6,3,-1,0.006436586
-2,11,2,-2,0.006436586
-1,16,2,-1,0.006436586
-1,22,2,-2,0.006436586
-1,30,2,-2,0.006436586
0,39,1,-2,0.016225576
-1,47,1,-2,0.016225576
-1,55,2,-2,0.016225576
-1,64,2,-1,0.016225576
-1,72,2,-2,0.016225576
-1,80,1,-2,0.016225576
0,87,3,-1,0.016225576
-2,91,2,-1,0.016225576
-1,97,2,-1,0.026226759
-1,99,2,-1,0.026226759
-1,102,2,-1,0.026226759
-1,101,2,-2,0.026226759
-1,101,1,-2,0.026226759
-1,98,2,-1,0.026226759
-1,94,2,-2,0.026226759
-1,90,2,-2,0.036226273
0,85,2,-2,0.036226273
-1,79,2,-1,0.036226273
-2,71,2,-1,0.036226273
0,63,1,-1,0.036226273
-1,51,1,-2,0.036226273
-1,40,2,-1,0.036226273
-1,27,2,-1,0.046225548
-1,16,1,-1,0.046225548
-1,6,2,-1,0.002897263
-1,9,2,-2,0.002897263
-1,13,2,-2,0.002897263
0,17,2,-2,0.002897263
-1,24,2,-1,0.002897263
-1,29,3,-1,0.002897263
0,35,2,-2,0.002897263
-1,40,2,-1,0.012873411
0,45,2,-1,0.012873411
-1,50,3,-1,0.012873411
-1,54,1,-1,0.012873411
-1,59,2,-1,0.012873411
-1,63,2,-1,0.012873411
-1,67,2,-2,0.012873411
-1,70,3,-1,0.02287674
0,73,3,-1,0.02287674
-1,74,2,-1,0.02287674
-1,75,2,-2,0.02287674
-1,77,2,-1,0.02287674
-1,76,3,-2,0.02287674
-1,77,2,-1,0.02287674
-2,80,2,-1,0.032874346
-1,81,2,-1,0.032874346
-1,83,2,-1,0.032874346
0,82,2,-1,0.032874346
-1,82,1,-1,0.032874346
-1,81,2,-1,0.032874346
0,78,1,-1,0.032874346
-1,75,1,-2,0.032874346
-1,68,2,-1,0.042874813
-1,61,2,-2,0.042874813
-2,51,2,-1,0.042874813
-1,40,2,-2,0.042874813
-1,28,2,-1,0.042874813
0,16,1,-2,0.042874813
-1,-1,6,-2,0.007015944
-2,-1,7,-1,0.007015944
-1,-1,10,-1,0.007015944
0,-1,15,-1,0.007015944
-1,-1,21,-2,0.007015944
-2,-1,27,-2,0.016777277
-1,0,34,-1,0.016777277
-1,-2,42,-1,0.016777277
-1,-2,55,-2,0.016777277
0,-2,67,-2,0.016777277
-1,-2,82,-2,0.016777277
-1,-1,96,-2,0.016777277
-1,-1,110,-2,0.026787996
-1,-2,122,-2,0.026787996
-2,-1,134,-2,0.026787996
-1,-2,144,-2,0.026787996
-1,-2,153,-1,0.026787996
-1,-1,154,-1,0.026787996
-1,-1,154,-1,0.026787996
-1,-2,154,-2,0.036777258
-1,-1,154,-1,0.036777258
-1,-1,155,-2,0.036777258
-1,0,154,-2,0.036777258
-1,-2,154,-2,0.036777258
-1,-1,154,-1,0.036777258
-1,-1,154,-1,0.036777258
0,-2,154,-2,0.046777487
0,-1,153,-1,0.046777487
-1,-1,154,-1,0.046777487
0,-1,154,-1,0.046777487
0,-1,154,-1,0.046777487
-1,-1,154,-1,0.046777487
-1,-1,155,0,0.046777487
0,-1,154,0,0.056777477
-1,-1,154,0,0.056777477
-1,-1,155,-1,0.056777477
-1,0,155,-1,0.056777477
0,-1,154,0,0.056777477
-1,-1,154,-1,0.056777477
0,0,153,-1,0.056777477
-1,-1,154,-2,0.066778421
0,-1,154,-1,0.066778421
-1,-1,137,0,0.066778421
-1,-1,105,-1,0.066778421
-1,0,63,-1,0.066778421
-1,-1,22,-2,0.066778421
-1,-1,6,-2,0.066778421
-1,0,6,-2,0.003978968
-1,-1,6,-2,0.003978968
-1,-2,7,-1,0.003978968
-1,0,11,-2,0.003978968
-1,-1,16,-1,0.003978968
-1,-2,24,-1,0.013851166
-1,-1,36,-1,0.013851166
-2,-1,47,-2,0.013851166
-1,-1,60,-2,0.013851166
-1,-1,73,0,0.013851166
-1,0,85,-1,0.013851166
-1,-2,97,-1,0.013851166
-1,-1,109,-1,0.023850441
-1,-1,119,-1,0.023850441
-1,-1,131,-1,0.023850441
-1,-1,139,-1,0.023850441
-1,-1,148,-1,0.023850441
-1,0,154,-1,0.023850441
-1,-1,155,-1,0.023850441
-1,-1,154,-2,0.03385067
-1,-1,154,-2,0.03385067
-1,-2,155,-2,0.03385067
0,-1,153,-1,0.03385067
0,-1,154,-1,0.03385067
0,-1,154,-2,0.03385067
-1,-1,154,-1,0.043854713
-1,-1,154,-1,0.043854713
0,0,155,-1,0.043854713
-1,-2,154,-1,0.043854713
-2,-1,154,-1,0.043854713
-1,-1,155,-1,0.043854713
-1,-1,155,-2,0.043854713
-1,-1,155,-1,0.053850889
-2,-1,154,-1,0.053850889
0,-1,155,-2,0.053850889
-1,-1,155,-1,0.053850889
0,-1,154,-1,0.053850889
-1,-1,154,-1,0.053850889
-1,-1,155,-1,0.053850889
-1,0,155,-1,0.063856363
-1,-1,153,-1,0.063856363
-1,-1,150,-2,0.063856363
-1,0,118,0,0.063856363
-1,-1,70,0,0.063856363
0,-1,30,-1,0.063856363
-1,-1,9,-1,0.063856363
0,0,6,-2,0.0038867
-2,-1,6,-1,0.0038867
-1,-1,7,-1,0.0038867
0,0,11,-1,0.013669252
-1,-2,13,0,0.013669252
-1,0,18,-2,0.013669252
-1,-1,24,-1,0.013669252
-1,-1,29,-2,0.013669252
0,-1,37,0,0.013669252
-1,-2,44,-2,0.013669252
-1,-1,54,-2,0.023666382
-1,-1,63,-2,0.023666382
-1,-1,73,-1,0.023666382
0,0,82,-2,0.023666382
-1,-1,92,-1,0.023666382
1,-1,101,-1,0.023666382
-1,-1,109,0,0.033668518
-1,-1,117,-2,0.033668518
-1,-1,126,-1,0.033668518
-2,-1,132,-1,0.033668518
-1,0,138,0,0.033668518
-1,-1,143,-1,0.033668518
-1,0,148,-2,0.033668518
-1,-1,151,-1,0.033668518
-1,0,155,-2,0.043665886
-1,1,155,-1,0.043665886
