Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
19,-2,-1,-2,0.006254911
31,-2,-1,-2,0.006254911
42,-2,-1,-2,0.006254911
58,-2,-1,-1,0.006254911
83,-3,-1,-1,0.006254911
120,-2,-1,-1,0.016226292
161,-3,-1,-2,0.016226292
199,-3,0,-1,0.016226292
234,-2,-1,-2,0.016226292
262,-2,-1,-2,0.016226292
284,-2,0,-2,0.016226292
303,-2,-1,-1,0.016226292
318,-1,-1,-2,0.026226521
332,-2,0,-3,0.026226521
344,-1,-1,-2,0.026226521
355,-2,0,-2,0.026226521
365,0,-1,-1,0.026226521
373,-1,-1,-1,0.026226521
382,-2,-1,-1,0.026226521
389,-2,0,-1,0.026226521
394,-2,0,-1,0.036226511
396,-1,0,-2,0.036226511
402,-2,0,-2,0.036226511
404,-2,0,-1,0.036226511
398,-2,1,-2,0.036226511
392,-2,2,-1,0.036226511
387,-2,2,-2,0.036226511
378,-1,1,-2,0.036226511
362,-2,0,-1,0.046226263
340,-2,-1,-2,0.046226263
302,-1,0,-1,0.046226263
266,-1,-1,-1,0.046226263
235,-2,0,-2,0.046226263
208,-2,0,-2,0.046226263
170,-2,0,-2,0.046226263
97,-1,-1,-1,0.046226263
12,-2,-1,-2,0.046226263
6,-2,-1,-1,0.000363111
9,-1,-1,-2,0.000363111
17,-2,-1,-1,0.000363111
30,-3,-1,-1,0.000363111
48,-2,0,-2,0.000363111
77,-2,0,-2,0.000363111
112,-1,-1,-2,0.010333538
151,-2,-1,-2,0.010333538
191,-3,0,-2,0.010333538
228,-2,-1,-2,0.010333538
259,-2,-1,-2,0.010333538
288,-2,0,-2,0.010333538
313,-2,-1,-1,0.020334721
336,-2,-1,-2,0.020334721
356,-2,0,-1,0.020334721
376,-2,0,-1,0.020334721
396,-3,0,-1,0.020334721
413,-2,0,-2,0.020334721
428,-3,0,-1,0.030347824
442,-1,-1,-2,0.030347824
453,-2,-1,-1,0.030347824
462,-2,0,-2,0.030347824
470,-3,-1,-1,0.030347824
474,-1,-1,-2,0.030347824
476,-1,0,-3,0.030347824
476,-2,-1,-2,0.040333748
473,-2,-1,-2,0.040333748
468,-3,0,-2,0.040333748
460,-3,0,-2,0.040333748
445,-2,0,-2,0.040333748
429,-2,0,-2,0.040333748
405,-2,0,-1,0.040333748
370,-2,-1,-2,0.0503335
315,-1,-1,-2,0.0503335
244,-1,0,-1,0.0503335
139,-2,0,-2,0.0503335
25,-2,-2,-2,0.0503335
8,-2,0,-1,0.0503335
6,-2,-1,-2,0.005805492
12,-1,-1,-2,0.005805492
24,-2,-1,-2,0.005805492
44,-1,-1,-1,0.005805492
67,-2,0,-2,0.005805492
91,-1,-1,0,0.005805492
110,-2,-1,-2,0.01578474
128,-3,-1,-2,0.01578474
145,-2,-1,-1,0.01578474
160,-1,-1,-2,0.01578474
175,-2,-1,-2,0.01578474
192,-2,0,-2,0.01578474
206,-1,-1,-2,0.01578474
219,-2,-1,-1,0.025781631
232,-2,-1,-2,0.025781631
243,-2,0,-1,0.025781631
252,-1,0,-2,0.025781631
262,-2,0,-1,0.025781631
270,-3,-1,-2,0.025781631
278,-2,-1,-2,0.025781631
287,-1,-1,-2,0.03578639
297,-2,0,-2,0.03578639
307,-2,-1,-1,0.03578639
317,-2,-1,-2,0.03578639
326,-2,-1,-2,0.03578639
335,-2,-1,-1,0.03578639
343,-2,-1,-2,0.03578639
350,-2,-1,-1,0.045782089
357,-2,-1,-1,0.045782089
362,-2,0,-1,0.045782089
369,-2,-1,-2,0.045782089
374,-2,-1,-1,0.045782089
380,-2,-1,-1,0.045782089
385,-3,-1,-2,0.055782795
390,-2,-1,-2,0.055782795
396,-2,-1,-2,0.055782795
400,-2,-1,-2,0.055782795
404,-2,0,-2,0.055782795
407,-3,-1,-2,0.055782795
408,-3,0,-2,0.055782795
408,-2,0,-1,0.06641221
407,-2,0,-1,0.070401907
404,-2,-1,-2,0.071423531
399,-2,0,-1,0.072409153
393,-2,-1,-1,0.072409153
381,-1,-1,-1,0.073392391
361,-1,0,-2,0.074389935
323,-2,-1,-2,0.076408386
264,-2,0,-1,0.079406738
177,-3,-1,-1,0.081371069
65,-3,-1,-1,0.082399607
7,-2,0,-2,0.083366632
-1,6,-1,-1,0.006624222
-2,15,-1,-2,0.006624222
-1,28,-1,-1,0.006624222
-1,44,-1,-2,0.016404152
-2,64,-1,-3,0.016404152
-1,89,-1,-1,0.016404152
-1,114,-1,-1,0.016404152
-1,142,-1,-2,0.016404152
-2,172,0,-2,0.016404152
-1,200,-1,-1,0.026403189
-1,225,-1,-1,0.026403189
0,248,-1,-1,0.026403189
-1,268,-1,-2,0.026403189
-2,289,0,-2,0.026403189
-1,309,0,-2,0.026403189
-1,328,-1,-1,0.026403189
-1,347,-1,-2,0.026403189
-2,363,-1,-2,0.026403189
-1,379,-1,-2,0.026403189
-1,393,-1,-2,0.026403189
-2,405,-1,-2,0.036403656
0,416,-1,-1,0.036403656
0,426,0,-2,0.036403656
-1,433,-1,-2,0.036403656
-2,439,0,-2,0.036403656
-2,445,-1,-1,0.036403656
-2,447,-1,-2,0.036403656
-2,445,-1,-2,0.046404123
-1,441,-1,-1,0.046404123
0,434,-1,-1,0.046404123
-1,422,-1,-1,0.046404123
-1,405,0,-2,0.046404123
-1,376,-1,-1,0.046404123
-1,338,0,-2,0.056404114
-1,294,0,-1,0.056404114
-1,253,0,-2,0.056404114
-1,226,-1,-2,0.056404114
-1,191,0,-2,0.056404114
-1,155,0,-2,0.056404114
-2,113,0,-1,0.056404114
-1,60,0,-2,0.066402912
-1,11,-1,-2,0.066402912
-1,6,0,-2,0.003723383
-2,12,-1,-2,0.003723383
-2,26,-1,-2,0.003723383
-2,57,-1,-2,0.003723383
-1,96,0,-2,0.003723383
-1,135,0,-2,0.003723383
-1,171,-1,-2,0.003723383
-1,204,-1,-2,0.013486862
-2,236,0,-2,0.013486862
-1,262,-1,-1,0.013486862
-1,288,0,-1,0.013486862
-1,313,0,-2,0.013486862
-2,336,0,-2,0.013486862
-2,357,-1,-2,0.013486862
-2,375,0,-2,0.023532629
-1,391,0,-2,0.023532629
-2,404,0,-1,0.023532629
-1,415,-1,-2,0.023532629
-1,424,-1,-1,0.023532629
-2,433,-1,-2,0.023532629
-2,439,0,-2,0.023532629
-2,448,0,-2,0.023532629
-2,455,-1,-1,0.023532629
-1,462,-1,-2,0.033486605
-2,467,-1,-2,0.033486605
-1,469,-1,-2,0.033486605
-2,471,0,-2,0.033486605
-1,472,0,-2,0.033486605
-2,471,0,-1,0.033486605
-1,469,-1,-1,0.033486605
-1,465,-1,-2,0.033486605
-1,456,-1,-2,0.043487549
-1,440,-1,-1,0.043487549
-2,421,-1,-1,0.043487549
-2,399,0,-1,0.043487549
-1,366,0,-2,0.043487549
-2,326,0,-2,0.043487549
-1,280,0,-1,0.043487549
-2,238,-1,0,0.043487549
-1,191,0,-1,0.053519726
-1,145,0,-2,0.053519726
-1,98,-1,-2,0.053519726
-2,45,-1,-2,0.053519726
-1,8,0,-1,0.053519726
-1,6,0,-2,0.005383015
-1,10,-1,-1,0.005383015
-1,22,-1,-2,0.005383015
-2,49,-1,-1,0.005383015
-2,86,-1,-2,0.015264511
-1,124,-2,-1,0.015264511
-2,158,-1,-1,0.015264511
-2,186,0,-1,0.015264511
-2,211,-1,-2,0.015264511
-2,234,-1,-1,0.015264511
-1,256,-1,-1,0.015264511
-1,280,0,-2,0.015264511
-1,303,-1,-1,0.025264025
-1,325,-1,-2,0.025264025
-1,343,-1,-3,0.025264025
-2,359,-1,-2,0.025264025
-1,373,0,-1,0.025264025
-1,387,-1,-3,0.025264025
-1,397,0,-2,0.025264025
-2,408,0,-1,0.025264025
-2,417,0,-2,0.03526473
-2,426,-1,-1,0.03526473
-1,435,0,-1,0.03526473
-2,443,0,-1,0.03526473
-1,451,-2,-1,0.03526473
-2,460,-2,-1,0.03526473
-2,469,-2,-1,0.03526473
-3,476,-1,-2,0.045263529
-3,482,-2,-2,0.045263529
-1,486,-2,-1,0.045263529
-2,489,-1,-1,0.045263529
-2,488,-1,-1,0.045263529
-2,488,-1,-1,0.045263529
-2,488,-1,-1,0.045263529
-2,486,-1,-2,0.055264235
-2,484,-1,-1,0.055264235
-1,479,-1,-1,0.055264235
-1,471,-1,-1,0.055264235
-1,460,0,-1,0.055264235
-2,443,-1,-1,0.055264235
-2,420,-1,-1,0.065264463
-1,392,-2,-1,0.065264463
-2,363,-1,-1,0.065264463
-1,322,-1,0,0.065264463
-2,269,-2,-2,0.065264463
-2,205,-1,-2,0.065264463
-2,137,-1,-2,0.065264463
-2,60,-1,-1,0.065264463
-1,8,-1,-2,0.075263262
-2,6,-1,-1,0.008078337
0,15,-1,-2,0.008078337
-2,35,-1,-1,0.008078337
-2,60,-1,-2,0.017853975
-1,87,-1,-1,0.017853975
-2,116,-1,-3,0.017853975
-1,145,-1,-1,0.017853975
-2,171,0,-2,0.027863503
-2,197,-1,-2,0.027863503
-1,226,-1,-2,0.027863503
-2,252,-1,-1,0.027863503
-2,278,-1,-2,0.027863503
-2,302,-1,-2,0.027863503
-2,324,-1,-1,0.027863503
-1,341,-2,-1,0.037860394
-2,358,-1,-2,0.037860394
-2,372,-1,-2,0.037860394
-2,385,-2,-2,0.037860394
-2,398,-1,-1,0.037860394
-2,409,-1,-1,0.037860394
-1,417,-1,-1,0.037860394
-1,426,-1,-1,0.047859907
-1,433,-1,-1,0.047859907
-1,439,-1,-1,0.047859907
-1,442,-1,-1,0.047859907
-1,444,-1,-2,0.047859907
-2,447,-1,-2,0.047859907
-2,448,-1,-1,0.047859907
-1,447,0,-2,0.047859907
-1,445,-1,-1,0.057877064
-1,442,-1,-1,0.057877064
-2,435,-2,-1,0.057877064
-2,423,0,-1,0.057877064
-2,405,-1,0,0.057877064
-2,383,-1,-1,0.057877064
-1,352,-1,-1,0.057877064
-2,322,0,-1,0.057877064
-1,290,0,-1,0.067860365
-2,242,-1,-2,0.067860365
-2,185,-1,-2,0.067860365
-2,106,-1,-2,0.067860365
-2,24,-1,-1,0.067860365
-2,6,-1,-1,0.006175041
-1,16,-1,-2,0.006175041
-1,44,-1,-2,0.01599431
-1,79,-1,-2,0.01599431
-1,114,-1,-2,0.01599431
-1,147,0,-2,0.01599431
-2,180,-1,-2,0.01599431
-2,211,-1,-2,0.025991678
-2,240,-1,-2,0.025991678
-1,265,-1,-1,0.025991678
-1,289,-1,-2,0.025991678
-2,310,-1,-1,0.025991678
-1,330,-1,-2,0.025991678
-1,347,-1,-1,0.035989523
-1,364,-1,-1,0.035989523
-2,379,-1,-1,0.035989523
-2,392,-1,-1,0.035989523
-2,401,-1,-1,0.035989523
-2,408,-1,-1,0.035989523
-2,417,-1,-1,0.035989523
-2,425,-1,-1,0.035989523
-1,432,0,-1,0.035989523
-2,439,-1,0,0.035989523
-2,447,-1,0,0.035989523
-2,452,-1,0,0.035989523
-1,456,-1,0,0.045989513
-1,458,-1,-1,0.045989513
-2,460,-1,-1,0.045989513
-1,462,-1,0,0.045989513
-2,462,-1,-1,0.045989513
0,462,-2,-1,0.045989513
0,459,-1,-1,0.045989513
-2,454,-2,-2,0.055989504
-1,444,-1,-1,0.055989504
-1,431,-1,-1,0.055989504
-2,418,-1,-1,0.055989504
0,400,-1,-1,0.055989504
-2,374,-1,-2,0.055989504
-1,328,-1,-2,0.055989504
-1,265,-1,-2,0.065993786
-2,174,-1,-1,0.065993786
-2,70,-1,-2,0.065993786
-1,6,-1,-2,0.016782999
-2,20,-2,-2,0.016782999
-1,43,-2,-2,0.016782999
-2,71,-1,-1,0.016782999
-2,99,-1,-1,0.016782999
-2,128,-1,-2,0.016782999
-1,155,-1,-1,0.026763678
-2,182,-1,-1,0.026763678
-2,209,-1,-1,0.026763678
-1,233,0,-1,0.026763678
-1,257,-1,-1,0.026763678
-1,280,-2,-1,0.026763678
-1,303,-1,-1,0.026763678
-1,323,-2,-1,0.026763678
-2,340,-1,-2,0.026763678
-2,355,-2,-2,0.036758423
-1,368,-2,-1,0.036758423
-1,381,-2,-1,0.036758423
-2,394,-2,-1,0.036758423
-2,406,-2,-1,0.036758423
-2,416,-1,-1,0.036758423
-2,427,-1,0,0.036758423
-2,434,-1,-1,0.036758423
-2,441,-2,0,0.046758413
-1,445,-1,-1,0.046758413
-2,449,-2,-1,0.046758413
-2,452,-2,-1,0.046758413
-1,451,-2,-1,0.046758413
-2,449,-2,-1,0.046758413
-1,442,-2,0,0.046758413
-2,431,-3,0,0.046758413
-2,414,-1,-2,0.046758413
-1,389,-1,-1,0.056758404
0,356,-2,-1,0.056758404
-1,303,-1,-1,0.056758404
-1,233,-1,-1,0.056758404
-1,146,-1,-2,0.056758404
-2,66,-2,-2,0.056758404
-2,7,-1,-1,0.056758404
-1,6,-1,-2,0.006050587
-2,16,-1,-2,0.006050587
-1,36,-1,-1,0.006050587
-1,63,-2,-1,0.016052008
-2,91,-1,-2,0.016052008
-2,120,-1,-2,0.016052008
-1,151,-1,-1,0.016052008
-2,183,-1,-1,0.016052008
-2,211,-1,-1,0.026050568
-2,242,-1,-2,0.026050568
-1,268,-1,-1,0.026050568
-1,291,-1,-1,0.026050568
-2,314,-1,-1,0.026050568
-1,333,0,-2,0.036052465
-1,350,-1,-1,0.036052465
-2,368,0,-1,0.036052465
-2,383,-1,-1,0.036052465
-2,398,-1,-1,0.036052465
-1,411,-1,-1,0.04605031
-2,421,-1,-1,0.04605031
-1,430,-1,-1,0.04605031
-2,437,-1,-2,0.04605031
-1,443,-1,-1,0.04605031
-1,447,-1,-1,0.04605031
-1,448,-1,-1,0.057107449
-2,447,-1,-1,0.061145782
-2,441,-1,-2,0.061145782
-2,429,-1,-1,0.062145948
-2,411,-1,-2,0.063622713
-1,385,-1,-2,0.063622713
-1,354,-1,-2,0.064622402
-1,304,-1,-2,0.065620899
-2,248,-1,-1,0.066637754
-2,200,-1,0,0.06763792
-2,128,-1,-1,0.071484327
-2,48,-1,-2,0.07248497
-2,8,-1,-1,0.073482037
-2,6,-2,-2,0.00624752
0,17,-1,-2,0.00624752
-2,43,-2,-2,0.00624752
-2,82,-2,-1,0.016051531
-1,121,-1,-2,0.016051531
-2,158,-1,-1,0.016051531
-2,190,-1,-1,0.016051531
-2,221,-1,-1,0.016051531
-1,249,-1,-1,0.016051531
-1,277,-2,-2,0.016051531
-1,303,-1,-1,0.026041985
-1,327,-1,-1,0.026041985
-2,347,-1,-2,0.026041985
-1,364,-1,-1,0.026041985
-2,376,-1,-1,0.026041985
-1,386,-1,-2,0.026041985
-1,393,-1,-1,0.026041985
-2,398,-1,0,0.026041985
-1,401,-2,-1,0.026041985
-1,404,-1,-1,0.036021471
-1,405,-2,-1,0.036021471
0,406,-1,-1,0.036021471
-1,402,-1,-1,0.036021471
-2,395,0,0,0.036021471
-1,384,0,0,0.036021471
-2,363,0,0,0.036021471
-1,329,-1,-1,0.036021471
-2,278,-1,-1,0.046021223
-1,212,-2,-1,0.046021223
-2,131,-2,-1,0.046021223
-1,34,-1,-1,0.046021223
-1,8,-2,-2,0.046021223
-1,6,-1,-2,0.009087563
-1,13,-2,-2,0.009087563
-1,30,-1,-2,0.009087563
-2,57,-1,-2,0.01886797
-2,88,-1,-1,0.01886797
-1,120,-1,-2,0.01886797
-2,155,-1,-1,0.01886797
-2,191,-1,-1,0.01886797
-2,224,-1,-2,0.028867245
-2,256,-2,-1,0.028867245
-1,285,-1,-1,0.028867245
-1,310,-1,-1,0.028867245
-2,332,-1,0,0.028867245
-1,351,-1,0,0.028867245
-2,367,-1,0,0.028867245
-1,380,-1,-1,0.028867245
-1,392,-1,-1,0.038866758
-1,401,-1,-1,0.038866758
-2,407,-1,-1,0.038866758
-1,411,-1,-1,0.038866758
-2,412,-1,-1,0.038866758
-1,411,-1,-1,0.038866758
-1,406,-1,-1,0.038866758
-2,398,-1,-1,0.048867941
-2,385,-2,-1,0.048867941
-2,373,-1,-1,0.048867941
-1,357,-1,-1,0.048867941
-1,333,-1,-1,0.048867941
-1,300,-1,-1,0.048867941
-1,264,-1,-2,0.048867941
-1,224,-1,-1,0.048867941
-1,173,-1,-1,0.058866739
-1,100,-1,-1,0.058866739
-2,31,-1,-2,0.058866739
-2,6,-1,-1,0.058866739
-2,6,-1,-1,0.00571084
-1,16,-1,-1,0.00571084
-2,31,-2,-1,0.00571084
-2,55,-1,-1,0.015560389
-1,80,-1,-2,0.015560389
-1,101,-2,-1,0.015560389
-2,121,-2,-1,0.015560389
-1,140,-2,0,0.025526285
-1,156,-1,-2,0.025526285
-1,170,-2,-2,0.025526285
-1,182,-1,-1,0.025526285
-2,192,-2,-1,0.025526285
-1,201,-2,-1,0.025526285
-1,208,-1,-1,0.037186623
-1,215,-1,0,0.041511774
-1,223,-1,-2,0.041511774
-1,229,-1,-1,0.042511702
-1,236,-1,-1,0.043508768
-1,242,-1,-2,0.044538736
-1,246,-2,-1,0.045503378
-2,248,-1,-2,0.045503378
-2,248,-2,-2,0.047528982
-2,246,-2,-2,0.050619841
-2,237,-1,-1,0.051635027
-2,221,-1,-1,0.053659439
-1,198,-1,-2,0.053659439
-1,169,-2,-1,0.054611444
-2,125,-1,-2,0.055640697
-1,74,-1,-2,0.057610035
-2,24,-2,-1,0.061135769
-1,-2,6,-1,0.005580425
-1,-1,9,-1,0.005580425
-1,-1,19,-2,0.005580425
-1,0,37,-1,0.005580425
-2,-2,63,-2,0.005580425
0,-2,92,-2,0.015356779
-1,-2,120,-1,0.015356779
-2,-1,128,-2,0.015356779
-1,-1,128,-1,0.015356779
-1,-2,128,-1,0.015356779
-1,-1,128,-1,0.025355816
-1,-1,128,-1,0.025355816
-2,0,129,-1,0.025355816
-1,-1,128,-1,0.025355816
-1,-2,128,-1,0.025355816
-1,-2,128,-1,0.025355816
-2,-1,129,-2,0.025355816
-1,-2,128,-2,0.025355816
-1,-2,128,-1,0.025355816
-1,-1,128,-1,0.03535533
0,-2,128,-2,0.03535533
-1,-1,127,-1,0.03535533
-2,-1,128,-2,0.03535533
-2,-2,128,-2,0.03535533
-1,-1,128,-1,0.03535533
-1,-2,128,-2,0.03535533
-1,-1,129,-2,0.045355082
-2,-1,129,-2,0.045355082
-1,-2,128,-2,0.045355082
-1,-2,129,-2,0.045355082
-1,-2,129,-2,0.045355082
-1,-1,128,-1,0.045355082
-1,-1,129,-1,0.045355082
-2,-2,128,-1,0.045355082
-2,-2,128,-1,0.045355082
-2,-1,128,-2,0.045355082
-1,-1,129,-2,0.045355082
-2,-1,64,-2,0.045355082
-1,-2,6,-1,0.004655361
-1,-1,12,-2,0.004655361
-1,-1,24,-1,0.004655361
-2,-1,42,-2,0.014427423
-2,-2,65,-2,0.014427423
0,-2,89,-2,0.014427423
-2,-1,112,-2,0.014427423
-1,-2,128,-1,0.02445364
-1,-1,128,-2,0.02445364
-1,-2,128,-1,0.02445364
-1,-1,128,-2,0.02445364
-1,-1,127,-1,0.02445364
-1,-1,128,-1,0.02445364
-1,-1,129,-1,0.02445364
-2,-2,128,-1,0.02445364
-1,-1,129,-1,0.02445364
-1,-2,128,-2,0.02445364
-2,-1,129,-2,0.02445364
-2,-2,128,-2,0.034426451
-1,-2,129,-2,0.034426451
-1,-2,127,-1,0.034426451
-2,-2,128,-2,0.034426451
-1,-1,128,-2,0.034426451
-2,-1,129,-2,0.034426451
-2,-1,128,-2,0.034426451
-1,-1,128,-2,0.034426451
-1,-2,129,-2,0.044426203
-2,-2,129,-2,0.044426203
-1,-2,128,-2,0.044426203
-1,-2,129,-2,0.044426203
