Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
435,-2,-2,-1,0.086153984
434,-2,-2,-2,0.090289116
432,-2,-2,-2,0.098541021
429,-2,-2,-2,0.106671095
424,-2,-2,-2,0.114813089
418,-2,-2,-2,0.119040966
409,-2,-2,-2,0.127305984
402,-2,-2,-2,0.135186911
391,-2,-2,-2,0.13953805
378,-2,-2,-2,0.147546053
359,-2,-2,-2,0.156159878
336,-2,-2,-2,0.163765907
305,-2,-2,-1,0.168103218
275,-2,-2,-1,0.176871061
243,-2,-2,-2,0.184496164
205,-2,-2,-2,0.18880105
168,-2,-2,-2,0.196722031
130,-2,-2,-1,0.204900026
85,-2,-2,-2,0.213034868
42,-2,-2,-2,0.21723485
8,-2,-2,-2,0.225652933
6,-2,-2,-2,0.00399375
10,-2,-2,-1,0.004689932
19,-2,-2,-2,0.005349874
34,-2,-2,-2,0.006002903
51,-2,-2,-2,0.006511688
69,-2,-2,-2,0.006971836
85,-2,-2,-2,0.007436991
99,-2,-2,-2,0.007895947
113,-2,-2,-2,0.008366823
124,-2,-2,-2,0.008852005
135,-2,-2,-1,0.009296894
146,-2,-2,-1,0.009675026
159,-2,-2,-2,0.010042906
173,-2,-2,-2,0.010406733
188,-2,-2,-2,0.010776043
203,-2,-2,-2,0.011140823
219,-2,-2,-2,0.011503696
234,-2,-2,-2,0.011864662
250,-2,-2,-2,0.012227774
264,-2,-2,-2,0.012610674
278,-2,-2,-2,0.012905836
290,-2,-2,-2,0.013202906
303,-2,-2,-2,0.013498783
317,-2,-2,-1,0.013792992
330,-2,-2,-1,0.014095783
343,-2,-2,-1,0.014392853
357,-2,-2,-2,0.014688969
369,-2,-2,-2,0.014983892
382,-2,-2,-2,0.015278816
393,-2,-2,-1,0.015574932
402,-2,-2,-1,0.015869856
411,-2,-2,-1,0.016163826
419,-2,-2,-1,0.016457796
425,-2,-2,-1,0.016753912
431,-2,-2,-1,0.017047882
437,-2,-2,-1,0.017333984
442,-2,-2,-2,0.017598867
446,-2,-2,-2,0.01786375
450,-2,-2,-2,0.01812768
453,-2,-2,-1,0.018399954
455,-2,-2,-2,0.018656015
457,-2,-2,-1,0.018965006
459,-2,-2,-1,0.019238949
461,-2,-2,-2,0.019503832
462,-2,-2,-1,0.019770861
462,-2,-2,-1,0.02003479
462,-2,-2,-2,0.020302773
460,-2,-2,-1,0.020565987
458,-2,-2,-1,0.02082777
455,-2,-2,-2,0.021088839
451,-2,-2,-2,0.021357059
446,-2,-2,-2,0.021608829
440,-2,-2,-1,0.021860838
431,-2,-2,-1,0.022120953
419,-2,-2,-2,0.022460938
403,-2,-2,-1,0.022707939
386,-2,-2,-1,0.022951841
368,-2,-2,-2,0.023195744
341,-2,-2,-2,0.023439884
304,-2,-2,-2,0.023682833
263,-2,-2,-1,0.023926973
217,-2,-2,-1,0.024169922
162,-2,-2,-2,0.024419069
89,-2,-2,-2,0.024645805
16,-2,-2,-1,0.024871826
6,-2,-2,-1,0.003520012
10,-2,-2,-2,0.004219294
15,-2,-1,-1,0.004884005
22,-2,-2,-2,0.005564213
33,-2,-2,-2,0.00606513
46,-2,-2,-1,0.006532192
61,-2,-2,-2,0.006991148
77,-2,-2,-1,0.007451296
93,-2,-2,-2,0.007908106
108,-2,-2,-2,0.008388281
123,-2,-2,-2,0.008807182
137,-2,-2,-2,0.009174109
151,-2,-2,-1,0.009541273
165,-2,-2,-2,0.009907961
179,-2,-2,-1,0.010276079
193,-2,-2,-1,0.010641336
207,-2,-1,-1,0.011006355
221,-2,-2,-1,0.011369944
235,-2,-2,-1,0.011750221
249,-2,-2,-1,0.012118101
262,-2,-2,-1,0.012414932
277,-2,-2,-2,0.012715101
291,-2,-2,-2,0.013013124
305,-2,-2,-2,0.013308287
319,-2,-1,-2,0.01360321
331,-2,-1,-1,0.013899088
343,-2,-1,-2,0.014205217
354,-2,-1,-2,0.014505148
364,-2,-1,-1,0.014802217
374,-2,-1,-2,0.015094995
382,-2,-1,-2,0.015389919
391,-2,-1,-1,0.015684128
398,-2,-1,-1,0.015978098
404,-2,-2,-1,0.016272306
410,-2,-1,-2,0.016589165
414,-2,-1,-2,0.016863108
418,-2,-2,-1,0.017138243
421,-2,-2,-2,0.017414331
423,-2,-1,-1,0.017693281
425,-2,-1,-1,0.01796031
424,-2,-1,-1,0.018228054
421,-2,-1,-2,0.018492222
416,-2,-2,-1,0.018757105
408,-2,-1,-1,0.019021034
396,-2,-1,-1,0.019286156
384,-1,-1,-1,0.019561052
367,-2,-1,-1,0.019818068
342,-2,-1,-2,0.020181179
308,-2,-2,-2,0.020441055
261,-2,-2,-2,0.020699263
210,-2,-2,-2,0.020956278
146,-2,-2,-2,0.021213293
107,-2,-2,-2,0.021481991
70,-2,-2,-2,0.021726131
7,-2,-2,-1,0.021960974
6,-2,-2,-2,0.004590034
8,-2,-2,-2,0.00528717
12,-2,-2,-2,0.005948305
17,-2,-2,-1,0.006610155
24,-2,-2,-2,0.007132292
31,-2,-2,-1,0.007598162
39,-2,-2,-2,0.008054018
49,-2,-2,-1,0.008508205
61,-2,-2,-2,0.008973122
74,-2,-2,-1,0.009431124
87,-2,-2,-2,0.009876966
101,-2,-2,-1,0.010241985
114,-2,-2,-1,0.010604143
127,-2,-2,-2,0.010969162
138,-2,-2,-1,0.011335135
149,-2,-2,-2,0.011701107
160,-2,-2,-1,0.012069225
172,-1,-2,-1,0.012434244
183,-2,-2,-1,0.012799978
195,-2,-2,-1,0.01318717
205,-2,-2,-2,0.013627291
217,-2,-2,-2,0.013942003
228,-2,-2,-2,0.014243126
239,-2,-2,-1,0.014542103
250,-2,-1,-1,0.014843225
262,-2,-2,-1,0.015139103
274,-2,-2,-1,0.015436172
285,-2,-2,-2,0.015731096
296,-2,-2,-2,0.016029119
307,-2,-2,-1,0.016330957
318,-2,-2,-2,0.016625166
328,-2,-2,-2,0.016951084
338,-2,-2,-1,0.01725316
348,-2,-1,-1,0.017551184
359,-2,-2,-2,0.017867088
369,-2,-2,-1,0.018145084
380,-2,-2,-2,0.01842308
391,-2,-2,-2,0.018701077
402,-1,-2,-2,0.018984318
412,-2,-2,-1,0.019260168
421,-2,-2,-2,0.019535065
430,-2,-2,-1,0.019811153
439,-2,-2,-2,0.020085096
448,-2,-1,-1,0.020363092
457,-2,-2,-2,0.020637989
465,-2,-2,-2,0.020913124
474,-2,-2,-2,0.021201134
481,-2,-1,-2,0.02147913
489,-2,-1,-2,0.02175808
496,-2,-2,-2,0.022042036
502,-2,-2,-1,0.022309065
508,-2,-1,-1,0.022578955
513,-2,-2,-2,0.02285409
518,-2,-1,-2,0.023173094
523,-2,-1,-1,0.023456097
528,-2,-1,-1,0.023730278
533,-2,-1,-1,0.024011135
537,-2,-1,-1,0.024272203
542,-2,-1,-2,0.024540186
546,-2,-1,-2,0.024803162
549,-2,-1,-2,0.025063276
551,-2,-2,-1,0.025324106
554,-2,-1,-1,0.025587082
557,-2,-1,-2,0.025849104
560,-2,-1,-1,0.026115179
562,-2,-1,-2,0.026370049
564,-2,-1,-2,0.026622057
565,-2,-1,-1,0.02687788
565,-2,-1,-1,0.027131081
565,-2,-1,-1,0.027383089
566,-2,-2,-1,0.027635098
566,-2,-1,-2,0.027900219
567,-2,-2,-2,0.028146267
567,-2,-1,-2,0.028390169
567,-2,-1,-1,0.028634071
567,-2,-1,-1,0.028894901
567,-2,-1,-1,0.029132128
567,-2,-1,-2,0.02937007
566,-2,-1,-1,0.029607296
565,-2,-2,-1,0.029844046
564,-2,-1,-1,0.03008008
563,-2,-1,-1,0.030319214
561,-2,-1,-1,0.030556202
559,-2,-1,-1,0.030792952
557,-2,-2,-1,0.031038046
554,-1,-1,-2,0.031269073
551,-2,-1,-2,0.031497955
546,-2,-2,-1,0.031728268
540,-1,-1,-1,0.031968117
532,-2,-1,-1,0.03219986
521,-2,-1,-1,0.032445192
507,-2,-1,-1,0.03267312
490,-2,-1,-2,0.032899141
468,-2,-2,-2,0.033126116
442,-2,-1,-1,0.033350229
423,-2,-2,-1,0.033572197
405,-2,-2,-1,0.033794165
386,-2,-1,-1,0.03401804
361,-2,-2,-2,0.034240961
336,-2,-2,-2,0.034464121
313,-2,-2,-1,0.034686089
292,-2,-1,-1,0.034920931
272,-2,-1,-2,0.035135984
255,-2,-1,-1,0.035354137
235,-2,-2,-1,0.035571098
212,-2,-1,-1,0.035787106
189,-2,-2,-2,0.036004066
165,-2,-2,-2,0.03622508
139,-2,-1,-1,0.036442041
111,-2,-2,-1,0.036658287
90,-2,-2,-1,0.036880255
70,-2,-1,-1,0.037085295
53,-2,-2,-1,0.037290096
39,-2,-2,-2,0.037495136
30,-2,-2,-2,0.037700176
22,-2,-2,-2,0.037924051
14,-2,-2,-2,0.038137197
6,-2,-2,-2,0.038339138
6,-2,-2,-2,0.005079985
11,-2,-2,-2,0.005780935
19,-2,-2,-1,0.00644207
30,-2,-2,-2,0.007150173
43,-2,-2,-1,0.007633924
55,-2,-2,-2,0.00809598
67,-2,-2,-2,0.008556128
81,-2,-2,-2,0.00901413
95,-2,-2,-1,0.009473085
110,-2,-2,-2,0.009948969
126,-2,-2,-2,0.010348082
142,-2,-2,-2,0.010833263
159,-2,-2,-2,0.01121521
177,-2,-2,-2,0.011595011
195,-2,-2,-2,0.011962175
212,-2,-2,-1,0.012327909
227,-2,-2,-2,0.012692928
241,-2,-2,-2,0.013055086
255,-2,-2,-1,0.013417959
268,-2,-2,-1,0.013765097
280,-2,-2,-2,0.014060974
291,-2,-2,-1,0.014361143
303,-2,-2,-1,0.014657021
314,-2,-2,-1,0.01495409
325,-2,-2,-2,0.015250921
337,-2,-2,-2,0.015547276
346,-2,-2,-2,0.015844107
355,-2,-2,-2,0.016141176
362,-2,-2,-1,0.016437054
366,-2,-2,-1,0.016732216
369,-2,-2,-2,0.017028093
367,-2,-2,-2,0.017325163
359,-2,-2,-1,0.017618895
341,-2,-2,-2,0.017915964
318,-2,-2,-1,0.01822114
289,-2,-2,-2,0.018486977
247,-2,-2,-1,0.018753052
196,-2,-2,-2,0.019028902
131,-2,-2,-1,0.019286156
56,-2,-2,-2,0.019535065
6,-2,-2,-2,0.002784014
10,-2,-2,-1,0.003467083
17,-2,-2,-1,0.004126072
26,-2,-2,-2,0.004775047
39,-2,-2,-1,0.005316019
54,-2,-2,-2,0.005772114
71,-2,-2,-2,0.006225109
88,-2,-2,-2,0.006677866
107,-2,-2,-2,0.007156134
125,-2,-2,-2,0.007631063
143,-2,-2,-2,0.00808692
162,-2,-2,-2,0.008458138
181,-2,-1,-1,0.008819103
202,-2,-2,-2,0.009182215
224,-2,-2,-2,0.009548903
246,-2,-2,-2,0.009916067
267,-2,-2,-2,0.010279179
286,-2,-2,-1,0.010641098
304,-2,-2,-1,0.011002064
320,-2,-2,-2,0.011365175
336,-2,-2,-2,0.011689901
351,-2,-2,-1,0.011986256
365,-2,-2,-1,0.012283087
378,-2,-2,-2,0.012575865
390,-2,-2,-1,0.012870073
401,-2,-2,-2,0.013164043
412,-2,-1,-2,0.013458252
421,-2,-2,-1,0.013832092
429,-2,-2,-2,0.014128208
435,-2,-2,-2,0.01442194
441,-2,-2,-1,0.014716148
445,-2,-2,-2,0.015010118
447,-2,-1,-1,0.015309095
449,-2,-2,-1,0.015605927
449,-2,-2,-2,0.015903234
447,-2,-1,-1,0.01619029
442,-2,-2,-1,0.016458273
434,-2,-1,-1,0.016725063
422,-2,-2,-2,0.016991854
405,-2,-2,-1,0.017257929
386,-2,-2,-1,0.017525911
361,-2,-2,-2,0.017805099
330,-2,-2,-1,0.018083096
298,-2,-2,-1,0.018340111
253,-2,-1,-1,0.018599033
205,-2,-1,-2,0.018861055
162,-2,-2,-2,0.019119024
88,-2,-2,-1,0.019368172
29,-2,-2,-1,0.019617081
6,-2,-2,-2,0.0022192
8,-2,-2,-1,0.00288415
12,-2,-2,-2,0.003551006
19,-2,-2,-1,0.004210949
28,-2,-2,-2,0.005043983
42,-2,-2,-1,0.0055902
57,-2,-2,-2,0.006062269
73,-2,-2,-1,0.006525993
91,-2,-2,-2,0.006987095
109,-2,-2,-1,0.007473946
127,-2,-2,-2,0.007839203
145,-2,-2,-1,0.008205175
162,-2,-2,-1,0.00857234
180,-2,-2,-2,0.008935928
197,-2,-2,-2,0.009305239
215,-2,-2,-1,0.009670973
233,-2,-2,-1,0.010035038
251,-2,-2,-2,0.010401249
269,-2,-2,-1,0.010766268
286,-2,-2,-1,0.011113167
302,-2,-2,-1,0.011410952
318,-2,-2,-1,0.011770248
333,-2,-1,-1,0.012079239
348,-2,-2,-1,0.012386084
362,-2,-2,-2,0.012691975
376,-2,-2,-1,0.012994051
390,-2,-2,-1,0.01329422
403,-2,-2,-1,0.013594151
416,-2,-2,-2,0.013892174
428,-2,-2,-1,0.014194965
440,-2,-2,-1,0.014494181
452,-2,-2,-2,0.014793158
464,-2,-2,-2,0.015090942
476,-2,-2,-1,0.01538825
487,-2,-2,-1,0.015686274
497,-2,-2,-1,0.01596427
507,-2,-2,-2,0.016242981
517,-2,-2,-2,0.016525269
527,-2,-2,-2,0.016806364
535,-2,-2,-1,0.017083168
544,-2,-2,-2,0.017359257
551,-2,-2,-1,0.017636299
559,-2,-2,-2,0.017914295
566,-2,-2,-1,0.018193245
573,-2,-2,-1,0.018479109
579,-2,-2,-1,0.018746138
585,-2,-2,-1,0.019015074
590,-2,-1,-1,0.01928401
595,-2,-2,-1,0.019551992
599,-2,-2,-1,0.019820213
602,-2,-1,-1,0.020088196
606,-2,-2,-1,0.02037096
609,-2,-1,-2,0.020633221
611,-2,-1,-1,0.020896196
614,-2,-2,-1,0.021155119
617,-2,-1,-2,0.021415234
619,-2,-2,-1,0.021678209
621,-2,-2,-1,0.02193737
622,-2,-2,-2,0.022196054
623,-2,-1,-1,0.022466183
625,-2,-2,-1,0.022716999
625,-1,-1,-1,0.022968292
626,-2,-2,-1,0.023219109
626,-2,-2,-1,0.023470163
626,-2,-2,-1,0.02372098
626,-2,-1,-1,0.02397418
625,-2,-2,-2,0.024225235
624,-1,-1,-1,0.024477959
622,-2,-1,-1,0.024729252
621,-2,-2,-1,0.024980068
618,-2,-1,-1,0.025234938
614,-2,-1,-1,0.025496244
609,-2,-1,-2,0.025739193
601,-1,-1,-1,0.025983095
593,-2,-1,-1,0.026226997
581,-2,-1,-1,0.026541233
561,-2,-1,-1,0.026792049
530,-2,-2,-1,0.027035236
485,-1,-1,-2,0.027276039
441,-2,-1,-1,0.027530193
391,-2,-2,-1,0.027763128
320,-2,-2,-1,0.027995348
225,-2,-1,-1,0.028227091
140,-2,-1,-1,0.028472185
68,-2,-2,-2,0.028689146
22,-2,-2,-2,0.028908253
6,-2,-2,-2,0.00611496
8,-2,-2,-1,0.006788969
11,-2,-2,-1,0.007453918
18,-2,-2,-1,0.008111
26,-2,-2,-1,0.008646011
38,-2,-1,-1,0.009114027
52,-2,-2,-1,0.009591818
68,-2,-2,-2,0.010050774
85,-2,-2,-1,0.010510921
101,-1,-2,-1,0.01098609
120,-2,-2,-1,0.011440992
139,-2,-2,-1,0.011808157
160,-2,-2,-2,0.012174845
180,-2,-2,-2,0.012541056
201,-2,-2,-2,0.012910843
223,-2,-2,-1,0.013277054
245,-2,-2,-2,0.013644934
267,-2,-2,-2,0.014014006
290,-2,-2,-1,0.014379978
310,-2,-2,-2,0.014765978
330,-2,-2,-1,0.015079975
348,-1,-2,-1,0.015380144
364,-2,-2,-2,0.015676022
381,-2,-2,-1,0.015972853
394,-2,-2,-2,0.01627183
408,-2,-2,-1,0.016568899
420,-2,-2,-2,0.016864061
431,-2,-2,-1,0.017158985
442,-2,-2,-1,0.017455816
452,-2,-2,-1,0.017756939
461,-2,-2,-1,0.018054008
468,-2,-2,-1,0.018349886
476,-2,-2,-2,0.018646002
483,-2,-2,-1,0.018945932
489,-2,-2,-1,0.019243002
496,-2,-2,-1,0.019543886
501,-2,-2,-1,0.019860983
507,-2,-2,-2,0.020153999
511,-2,-2,-2,0.020447016
515,-2,-2,-1,0.020725965
518,-2,-2,-2,0.020996809
523,-2,-2,-1,0.021268129
526,-2,-2,-1,0.021537066
529,-2,-2,-2,0.021805763
532,-2,-2,-1,0.022073984
533,-2,-2,-1,0.022353888
534,-2,-2,-2,0.022613049
534,-2,-1,-1,0.022871971
533,-2,-2,-1,0.023139954
532,-2,-2,-1,0.023401022
530,-2,-2,-2,0.023681879
529,-2,-2,-1,0.023945093
526,-2,-2,-2,0.024204969
524,-2,-2,-1,0.024476051
519,-2,-2,-1,0.024727821
513,-2,-2,-1,0.024979115
505,-2,-2,-1,0.025228739
494,-2,-2,-1,0.025480986
478,-2,-1,-2,0.025731802
456,-2,-1,-1,0.025981903
435,-2,-1,-1,0.026233912
406,-2,-2,-1,0.026493073
375,-2,-2,-1,0.026736021
351,-2,-2,-1,0.02697897
335,-2,-2,-2,0.027222157
316,-2,-2,-1,0.027473927
295,-2,-2,-1,0.027712107
270,-2,-2,-1,0.027946949
245,-2,-2,-1,0.02818203
219,-2,-2,-1,0.028434038
185,-2,-2,-1,0.028666019
150,-3,-2,-2,0.02889514
106,-2,-2,-1,0.029123783
64,-2,-2,-1,0.02936101
36,-2,-2,-1,0.029590845
21,-2,-2,-1,0.02981782
8,-2,-2,-1,0.030037165
6,-2,-2,-1,0.030256987
6,-2,-2,-2,0.005848885
8,-2,-2,-1,0.006556988
12,-2,-2,-2,0.007026911
20,-2,-2,-2,0.007489681
30,-2,-2,-1,0.007953882
43,-2,-2,-2,0.008420944
58,-2,-2,-1,0.008881807
77,-2,-2,-1,0.009338856
99,-2,-2,-1,0.010210752
118,-2,-2,-1,0.010639906
138,-2,-2,-2,0.01117897
157,-2,-2,-1,0.011554718
173,-2,-2,-2,0.011926651
187,-2,-2,-2,0.01239872
199,-2,-2,-2,0.012786865
210,-2,-2,-2,0.013164043
219,-2,-2,-1,0.013541937
227,-2,-2,-2,0.013860941
237,-2,-2,-1,0.014161825
247,-2,-2,-2,0.014461994
258,-2,-2,-1,0.014760017
270,-2,-2,-2,0.015056849
283,-2,-2,-1,0.015357018
295,-2,-2,-1,0.015657902
305,-2,-2,-1,0.015958071
314,-2,-2,-1,0.016258717
320,-2,-2,-2,0.016561985
326,-2,-2,-1,0.016860962
327,-2,-2,-1,0.017158985
329,-2,-2,-2,0.017457962
329,-2,-2,-1,0.017756939
326,-2,-2,-1,0.018073797
321,-2,-2,-1,0.018327713
316,-2,-1,-1,0.018579006
307,-2,-2,-2,0.018831968
293,-2,-2,-1,0.019083738
271,-2,-1,-1,0.019336939
232,-2,-2,-2,0.019587755
185,-2,-2,-1,0.019840002
122,-2,-2,-2,0.020092964
64,-2,-2,-2,0.020334721
18,-2,-2,-2,0.020576954
3,6,-2,-2,0.005062819
3,10,-2,-2,0.005725861
3,23,-2,-2,0.006361723
3,43,-2,-2,0.006988764
4,65,-2,-1,0.007531881
3,89,-2,-2,0.008066654
3,111,-2,-2,0.00855279
3,132,-2,-2,0.009022951
4,152,-2,-1,0.009490728
3,171,-2,-2,0.009953976
3,191,-2,-2,0.010414839
3,210,-2,-2,0.010773897
3,227,-2,-1,0.01113081
3,245,-2,-2,0.011485815
4,261,-2,-2,0.011838913
3,277,-2,-2,0.012205601
3,291,-1,-1,0.012561798
3,305,-2,-2,0.012917995
3,318,-2,-1,0.013271809
3,331,-2,-1,0.013628721
3,344,-2,-1,0.014087915
3,357,-2,-2,0.014390945
3,369,-2,-2,0.01468277
3,381,-2,-1,0.014973879
3,394,-2,-1,0.015263796
4,405,-2,-1,0.015556812
3,417,-2,-2,0.015847921
3,427,-2,-2,0.016136885
3,437,-2,-2,0.016424894
3,446,-2,-2,0.016711712
3,456,-2,-2,0.017001867
3,465,-2,-1,0.017288923
3,474,-2,-1,0.017576933
3,484,-2,-2,0.01786375
3,492,-2,-1,0.01815176
3,501,-2,-1,0.01844573
3,508,-2,-2,0.018713713
4,515,-2,-1,0.018980742
3,521,-2,-1,0.019248724
3,527,-2,-1,0.019516706
4,533,-2,-1,0.019784927
4,539,-2,-1,0.02005291
3,544,-2,-1,0.020317793
3,549,-2,-2,0.020582914
3,554,-2,-1,0.020849705
3,558,-2,-2,0.021127939
3,562,-2,-2,0.021386862
3,565,-2,-2,0.021643877
3,566,-2,-1,0.021901608
3,567,-2,-1,0.022159815
3,569,-2,-2,0.022417784
3,571,-2,-2,0.022673845
3,574,-2,-2,0.022929907
3,576,-2,-1,0.023186922
3,578,-1,-1,0.023459673
3,580,-2,-2,0.023719788
3,581,-2,-1,0.023989916
3,581,-2,-1,0.024240732
3,583,-2,-1,0.024490833
3,585,-2,-2,0.024739742
3,587,-2,-1,0.024998903
3,588,-2,-1,0.025241852
3,587,-2,-2,0.025482893
3,586,-2,-2,0.025723696
4,583,-2,-1,0.025969744
3,579,-2,-1,0.026212692
3,573,-2,-1,0.026453972
3,566,-2,-1,0.026694775
3,555,-2,-1,0.026935816
3,542,-2,-2,0.027179003
3,523,-2,-1,0.027420759
3,492,-2,-1,0.0276618
3,461,-1,-1,0.027902842
3,425,-2,-2,0.028152704
3,386,-2,-1,0.028387785
3,337,-2,-2,0.028621674
3,277,-2,-2,0.028856754
3,203,-2,-1,0.029100657
3,128,-2,-1,0.02933073
4,67,-2,-1,0.029551744
3,6,-2,-1,0.003308058
2,15,-2,-1,0.003970146
2,30,-2,-1,0.004613876
2,51,-2,-1,0.005182981
3,73,-2,-2,0.005630016
2,95,-2,-1,0.006330967
2,115,-2,-2,0.006827116
3,135,-2,-2,0.007297039
3,155,-2,-1,0.007761002
2,173,-2,-1,0.008188009
2,193,-2,-1,0.008559942
3,211,-2,-1,0.008914948
3,228,-2,-2,0.009268999
2,246,-2,-1,0.009625912
3,262,-2,-2,0.009990931
2,277,-1,-1,0.010354996
3,292,-2,-1,0.010716915
3,306,-2,-2,0.011072159
2,319,-2,-1,0.01142621
2,333,-2,-1,0.011744022
3,345,-2,-1,0.012038946
2,356,-2,-2,0.012328148
3,367,-2,-1,0.012620211
2,378,-2,-2,0.012909174
3,388,-2,-1,0.013197899
2,397,-2,-2,0.013485909
3,407,-2,-1,0.013773918
3,416,-2,-1,0.014062881
2,424,-2,-1,0.014349222
2,432,-2,-1,0.014638901
3,440,-2,-2,0.014929056
2,446,-2,-2,0.015218019
2,451,-2,-1,0.015506029
2,456,-2,-1,0.015794039
3,462,-2,-1,0.016092062
3,467,-2,-1,0.01636219
3,471,-2,-1,0.016628981
2,474,-2,-2,0.016896009
2,477,-2,-1,0.017163038
3,479,-2,-1,0.017431259
2,480,-2,-1,0.01769805
3,480,-2,-1,0.017965078
2,480,-2,-1,0.018232107
2,480,-2,-1,0.018499851
2,479,-2,-1,0.018765926
2,479,-2,-1,0.019032955
2,478,-2,-1,0.019299984
2,477,-2,-1,0.019567966
2,476,-2,-1,0.019834995
2,473,-2,-2,0.02010107
2,469,-2,-2,0.020366907
2,464,-2,-1,0.020633936
3,455,-2,-1,0.020911932
2,443,-2,-2,0.021174192
2,427,-2,-1,0.021432161
2,406,-2,-1,0.021691084
2,380,-2,-2,0.021951199
2,357,-2,-1,0.022209167
2,329,-2,-2,0.022473097
2,292,-2,-1,0.022733212
2,243,-2,-2,0.022993088
2,188,-2,-1,0.02325201
2,130,-2,-2,0.023511171
2,75,-2,-2,0.023761034
2,28,-2,-1,0.024023056
1,6,-2,-1,0.006070852
1,10,-2,-1,0.006749868
1,17,-2,-2,0.007398129
1,25,-2,-1,0.008039951
1,37,-2,-1,0.008572102
1,49,-2,-1,0.009095907
1,62,-2,-1,0.009564877
1,75,-2,-1,0.010019064
1,88,-2,-1,0.010472775
1,102,-2,-2,0.010933876
1,116,-2,-1,0.011400938
1,130,-2,-2,0.011763811
1,144,-2,-2,0.012120008
1,157,-2,-1,0.012475014
1,171,-2,-2,0.012828112
1,185,-2,-1,0.013183832
1,198,-2,-1,0.013537884
1,212,-2,-1,0.01399684
1,225,-2,-1,0.014355898
1,238,-2,-1,0.014709949
1,251,-2,-1,0.015030861
1,262,-2,-2,0.015325785
1,274,-2,-2,0.015614986
1,285,-2,-2,0.01590395
1,295,-2,-1,0.016189814
1,306,-2,-1,0.016479969
1,316,-2,-1,0.016769886
1,327,-2,-1,0.017054796
1,337,-2,-1,0.017342806
1,346,-2,-1,0.017627954
1,355,-2,-1,0.017917871
1,364,-2,-2,0.018204927
1,373,-2,-2,0.01849103
1,382,-2,-2,0.01877594
1,390,-2,-1,0.01906395
1,398,-2,-2,0.019365072
1,405,-2,-1,0.019633055
1,411,-2,-1,0.01989913
1,416,-2,-1,0.020166159
1,421,-2,-2,0.020434141
1,425,-2,-2,0.020699978
1,429,-2,-1,0.020965099
1,433,-2,-1,0.021229982
1,435,-2,-1,0.021497011
1,438,-2,-1,0.021888018
1,441,-2,-1,0.022170067
1,443,-2,-1,0.02244997
1,445,-2,-2,0.022711992
1,446,-2,-1,0.022971153
1,447,-2,-1,0.023230791
1,447,-2,-1,0.023490906
1,447,-2,-2,0.023749113
1,446,-2,-1,0.024007082
1,444,-2,-1,0.024281979
1,442,-2,-1,0.024532795
1,440,-2,-1,0.024784088
1,438,-2,-1,0.025034904
1,436,-2,-1,0.025285006
1,433,-2,-1,0.025535822
1,428,-2,-1,0.025787115
1,422,-2,-1,0.026036978
1,414,-2,-2,0.026298046
1,403,-2,-1,0.026540995
1,388,-2,-1,0.026783943
1,367,-2,-1,0.027033091
1,341,-2,-1,0.027276993
1,309,-2,-2,0.027519941
1,280,-2,-1,0.02776289
1,242,-2,-1,0.028006077
1,196,-2,-2,0.028252125
1,138,-2,-2,0.028498888
1,76,-2,-1,0.028733969
