Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
-2,108,-3,0,0.046599388
-2,78,-2,-1,0.047597408
-1,44,-3,-1,0.048593998
-1,21,-2,-1,0.049591064
-1,6,-2,0,0.050588608
-1,6,-3,-1,0.008885145
-1,16,-3,-1,0.010910511
-2,33,-2,-1,0.012874365
-2,57,-2,0,0.014899969
-1,80,-3,-1,0.017859697
-2,104,-3,-1,0.018858671
-1,125,-1,-1,0.019854546
-2,144,-2,0,0.020852804
-1,162,-2,-1,0.022893906
-2,178,-2,-1,0.025869846
-1,192,-2,-1,0.026835442
-2,204,-2,0,0.027840853
-2,214,-2,-1,0.028830051
-2,221,-2,-1,0.029827118
-2,226,-2,0,0.029827118
-2,229,-2,-1,0.030824661
-2,230,-2,-1,0.032821417
-2,228,-2,-1,0.036808491
-2,225,-2,-1,0.03783989
-2,221,-2,-1,0.038818121
-1,214,-2,-1,0.039817095
-2,205,-3,-1,0.039817095
-2,191,-1,-1,0.040797949
-1,171,-2,-1,0.042822361
-2,146,-2,-1,0.046782017
-2,114,-3,-1,0.047779799
-1,77,-2,-1,0.047779799
-2,43,-3,-1,0.048776627
-2,24,-2,-1,0.050771713
-2,11,-2,0,0.050771713
-1,6,-2,0,0.007766485
-2,14,-2,-1,0.01079154
-1,26,-2,0,0.011755466
-3,44,-2,0,0.012753248
-1,69,-3,1,0.013753414
-1,94,-2,0,0.015744209
-2,121,-3,-1,0.018736839
-2,145,-2,-1,0.019737482
-2,164,-2,0,0.020731211
-2,181,-2,-1,0.021728277
-2,196,-3,-1,0.022737026
-2,208,-2,-1,0.024720669
-2,218,-2,-1,0.027745247
-2,226,-2,-1,0.028710127
-2,232,-2,-1,0.029706955
-2,235,-2,-1,0.030703783
-2,237,-2,1,0.031701803
-2,236,-2,-1,0.033696175
-1,232,-2,-1,0.037685394
-2,226,-2,-1,0.038683176
-1,217,-2,0,0.039680243
-2,202,-1,-1,0.040677309
-2,180,-2,-1,0.041674614
-2,152,-2,0,0.043682814
-2,112,-2,-1,0.046661854
-2,67,-2,0,0.047659636
-3,30,-2,-1,0.048658371
-2,9,-2,-1,0.049653769
-2,0,6,0,0.003333569
-2,-1,16,-1,0.007288218
-2,0,34,0,0.008287668
-2,-1,52,0,0.009286404
-2,0,73,0,0.010280848
-2,0,96,-1,0.011278629
-1,1,117,-1,0.015299082
-2,0,137,-1,0.016265631
-2,-1,152,0,0.017262697
-2,-1,163,-1,0.018274307
-1,-1,175,-1,0.019256592
-2,0,186,0,0.021251917
-1,0,195,-1,0.025241613
-2,0,203,-1,0.026239157
-2,0,209,0,0.027235985
-2,1,212,0,0.028232813
-2,0,215,-1,0.029229879
-1,0,218,0,0.0302279
-1,0,218,0,0.034216404
-2,-1,218,-1,0.034216404
-2,-1,215,-1,0.036211491
-2,0,211,0,0.037225962
-2,0,201,-1,0.037225962
-1,-1,189,-1,0.042225361
-1,0,172,-1,0.043197393
-1,1,146,0,0.044190407
-2,-1,120,0,0.045187473
-2,-1,95,-1,0.046188831
-2,0,64,-1,0.047182798
-2,0,36,-1,0.04817915
-2,-1,12,0,0.04817915
-2,-1,8,-1,0.008395433
-2,0,22,0,0.009397984
-1,0,42,-1,0.01142621
-2,0,62,-1,0.013418913
-2,0,80,0,0.015535116
-2,0,97,0,0.018532038
-2,-1,112,0,0.019530535
-2,0,126,-1,0.021560431
-1,0,140,-1,0.023519039
-1,0,152,0,0.025516033
-1,0,163,0,0.029612541
-2,0,173,0,0.030617237
-2,0,179,-1,0.031612396
-2,-1,184,-1,0.034635544
-2,0,188,1,0.035601616
-1,0,191,0,0.03864646
-2,0,193,0,0.040621281
-2,0,193,0,0.041586637
-2,0,193,1,0.042583942
-1,1,191,0,0.044617891
-2,-1,186,-1,0.047621489
-2,0,181,-1,0.049431086
-1,-1,172,-1,0.049431086
-2,0,159,0,0.05043149
-1,0,140,0,0.052002668
-2,-1,119,-1,0.052002668
-2,0,93,-1,0.053985596
-2,-1,68,0,0.057471991
-2,0,42,-1,0.058740854
-1,-1,18,0,0.058740854
-2,-1,8,-1,0.003896952
-2,-1,19,-1,0.006901026
-3,0,36,1,0.008882761
-2,0,54,0,0.010841131
-2,-1,76,-1,0.013304949
-2,0,96,0,0.016682863
-2,-1,114,0,0.018684864
-2,-1,130,-1,0.0196805
-2,0,143,-1,0.0216856
-2,1,155,1,0.023685455
-2,0,165,0,0.026991367
-1,-1,171,0,0.028998137
-2,0,178,-1,0.029988289
-2,0,183,0,0.033262968
-2,-1,188,0,0.034267187
-2,0,189,-1,0.037286758
-2,-1,188,-1,0.038254023
-1,0,184,-1,0.040250778
-2,0,178,1,0.042243958
-2,0,168,-1,0.043272972
-2,0,152,-1,0.046646595
-2,-1,133,-1,0.047646761
-2,0,112,-1,0.048643827
-1,0,92,0,0.049641848
-2,0,73,-1,0.05163765
-2,0,50,0,0.054885864
-3,0,25,-1,0.055887461
-3,0,6,0,0.007479668
-1,0,22,-1,0.009480953
-2,1,40,-1,0.009480953
-2,0,57,0,0.010468006
-2,0,75,0,0.012438536
-3,0,92,0,0.012438536
-2,0,108,0,0.016639233
-1,-1,125,0,0.017640591
-1,-1,140,0,0.018635988
-2,0,152,0,0.018635988
-2,0,164,-1,0.019634247
-2,0,174,-1,0.021655798
-2,-1,184,0,0.024553061
-2,0,193,-1,0.025578499
-2,0,200,0,0.02654767
-3,0,207,0,0.02654767
-2,0,211,0,0.027545929
-1,0,215,-1,0.02854228
-2,0,217,0,0.029539108
-2,0,216,-1,0.029539108
-2,0,213,0,0.031535864
-2,0,206,-1,0.035392761
-2,0,198,0,0.035392761
-2,0,187,0,0.036394119
-2,-1,174,-1,0.037390709
-2,0,157,0,0.037390709
-2,0,138,0,0.038386822
-2,-1,114,-1,0.039384365
-2,0,85,0,0.041378975
-1,0,51,0,0.044625521
-1,-1,9,0,0.044625521
-3,0,6,0,0.007925034
-3,-1,20,-1,0.009919882
-2,0,39,-1,0.011914968
-2,0,56,0,0.013938427
-3,-1,76,-1,0.014906645
-2,0,95,0,0.01918149
-2,1,114,-1,0.021183252
-2,-1,132,0,0.022179604
-2,0,146,-1,0.025172949
-2,0,160,0,0.026168108
-2,-1,171,0,0.029164553
-2,0,181,1,0.031152487
-2,0,190,-1,0.032189846
-2,1,197,0,0.035182476
-2,1,203,0,0.036143303
-2,-1,207,-1,0.039595842
-2,1,209,0,0.040618181
-2,-1,208,0,0.040618181
-2,0,206,0,0.041619778
-2,0,201,-1,0.042616606
-2,0,194,0,0.045609951
-2,0,182,0,0.047602415
-2,0,165,0,0.048601389
-3,0,142,-1,0.049597263
-1,0,120,-1,0.050598621
-2,1,92,0,0.051591873
-2,-1,65,0,0.052589655
-2,0,37,-1,0.054583788
-3,-1,6,-1,0.007611513
-3,0,20,0,0.008609056
-3,-1,37,-1,0.009441376
-2,-1,55,-1,0.009441376
-2,-1,73,-1,0.010442495
-2,-1,91,-1,0.012435913
-2,-1,107,-1,0.015533209
-1,-1,122,0,0.016565084
-2,-1,134,0,0.016565084
-3,-1,145,0,0.017530203
-2,0,153,-1,0.018527508
-1,-1,160,0,0.019526243
-2,0,164,0,0.020522833
-1,-1,168,-1,0.021521568
-2,0,171,-1,0.025779963
-2,-1,172,-1,0.025779963
-3,0,172,0,0.026746988
-2,0,168,-1,0.027744293
-2,0,163,-1,0.028741598
-2,0,156,-1,0.028741598
-2,0,145,-1,0.029738665
-2,-1,130,0,0.031761408
-2,0,108,0,0.035393238
-2,0,78,-1,0.035393238
-2,0,49,0,0.036394596
-2,0,21,-1,0.037391663
-2,-1,7,-1,0.008511543
-3,0,28,-1,0.009538174
-2,-1,50,-1,0.010512829
-3,-1,72,0,0.013526678
-2,0,92,-1,0.015433788
-2,-1,111,-1,0.01770401
-2,0,128,1,0.019565582
-2,0,142,-1,0.020564079
-3,0,156,0,0.022557974
-3,0,168,0,0.024582386
-2,0,179,-1,0.028539419
-2,0,190,0,0.029537439
-2,0,198,-1,0.031562805
-2,0,206,0,0.032563925
-2,-1,211,-1,0.035555363
-2,-1,215,-1,0.039917946
-1,1,216,0,0.04092288
-2,-1,214,-1,0.041917801
-2,-1,211,0,0.044941425
-2,-1,205,-1,0.045907259
-2,1,197,1,0.048931599
-2,-1,185,-1,0.05089283
-2,-1,165,-1,0.05192256
-3,1,147,0,0.05288887
-2,0,124,-1,0.054914236
-3,0,95,-1,0.058596611
-2,0,62,0,0.058596611
-2,-1,27,-1,0.059595346
-2,1,7,-1,0.008283138
-2,-1,19,0,0.01032114
-3,-1,35,-1,0.011281252
-2,0,53,0,0.014304876
-1,1,70,0,0.015270472
-3,0,89,0,0.020256281
-2,0,107,-1,0.021254539
-2,0,125,0,0.022251844
-3,0,140,-1,0.025288582
-2,0,155,-1,0.026295185
-2,1,168,-1,0.029335737
-2,0,179,0,0.030283213
-3,0,187,0,0.0322752
-1,0,197,-1,0.034994841
-2,0,204,-1,0.03600049
-2,0,210,0,0.039042473
-2,-1,214,0,0.041020393
-2,1,216,-1,0.041983843
-2,-1,216,0,0.044548512
-2,0,216,-1,0.045550108
-2,-1,212,0,0.048712492
-3,0,207,-1,0.049748898
-2,0,198,-1,0.050743818
-3,0,182,-1,0.050743818
-3,0,161,0,0.051708698
-3,0,131,0,0.05373311
-2,0,101,1,0.057315826
-3,0,70,-1,0.057986498
-3,0,44,-1,0.058988094
-2,0,19,0,0.05999732
-3,0,6,-1,0.007118702
-2,-1,22,-1,0.009117842
-3,1,41,0,0.010117054
-3,0,59,-1,0.012141228
-3,1,80,-1,0.014135361
-3,0,102,0,0.017098665
-2,0,123,0,0.01812458
-2,0,141,0,0.019091129
-3,0,159,0,0.02240634
-3,-1,174,1,0.023756742
-3,1,189,0,0.026753426
-2,1,201,1,0.027752638
-2,0,212,0,0.028748274
-2,1,221,-1,0.030743122
-3,0,229,-1,0.035857439
-2,0,234,0,0.037364244
-3,0,238,0,0.038395643
-2,0,240,-1,0.039366961
-2,0,240,0,0.041358948
-2,1,238,-1,0.043353558
-2,0,232,-1,0.045437098
-3,0,222,0,0.047471762
-3,-1,205,-1,0.048468828
-2,1,180,0,0.049467325
-2,1,151,0,0.051440954
-3,1,115,1,0.055312157
-3,0,83,0,0.056314945
-3,1,50,-1,0.056314945
-2,0,17,0,0.057308912
-3,0,6,0,0.008702278
-3,0,26,-1,0.010616541
-3,1,51,-1,0.011621952
-2,0,75,0,0.014642715
-3,0,97,0,0.015611172
-2,0,118,0,0.018686533
-2,0,137,-1,0.021297455
-3,-1,154,0,0.022302151
-2,-1,171,0,0.025312185
-3,0,186,0,0.028617144
-2,0,198,0,0.030618906
-2,0,209,0,0.031616449
-2,0,220,0,0.032641411
-3,0,229,0,0.034605265
-2,0,237,0,0.035632133
-2,0,244,1,0.039401054
-2,0,248,0,0.039401054
-2,0,252,0,0.04040122
-1,0,253,0,0.041399717
-3,1,252,-1,0.041399717
-2,0,249,-1,0.043399334
-2,0,242,0,0.044390678
-3,0,233,0,0.04856658
-3,0,219,0,0.04856658
-3,0,200,0,0.049566269
-2,0,181,-1,0.050564528
-2,0,153,-1,0.050564528
-2,0,121,0,0.051560402
-3,0,81,-1,0.052557945
-2,1,31,0,0.054583311
-3,0,-18,7,0.003032446
-3,0,-18,18,0.00705266
-2,0,-18,43,0.008019686
-4,0,-18,75,0.009016275
-3,0,-17,108,0.010019302
-4,0,-18,138,0.010019302
-3,-1,-18,161,0.012038469
-3,1,-19,182,0.015999317
-3,0,-18,199,0.01699543
-3,0,-18,212,0.01799202
-3,0,-18,225,0.018989325
-3,-1,-18,236,0.020000219
-3,0,-18,246,0.020985365
-3,-1,-18,254,0.024983168
-3,0,-18,260,0.02600193
-3,0,-18,264,0.027000427
-2,0,-18,267,0.027982473
-3,1,-18,266,0.028972864
