Sensor 0,Sensor 1,Sensor 2,Sensor 3,Time
22,0,-1,-1,0.029999018
9,0,-1,-2,0.029999018
6,0,-1,-2,0.029999018
6,1,-1,-2,0.00846076
6,0,-1,-2,0.00846076
7,0,-1,-1,0.00846076
10,0,0,-2,0.00846076
14,0,-1,-1,0.018369913
22,0,0,-1,0.018369913
34,1,0,-1,0.018369913
53,0,-1,-1,0.018369913
74,1,-1,-1,0.018369913
96,1,0,-1,0.028365374
121,0,0,-2,0.028365374
145,0,0,-2,0.028365374
165,0,-1,-1,0.028365374
181,0,0,-2,0.028365374
192,0,-1,-1,0.028365374
199,0,0,-1,0.028365374
202,0,0,-1,0.038363934
199,0,0,-2,0.038363934
185,0,-1,-1,0.038363934
168,0,-1,-1,0.038363934
144,0,-1,-2,0.038363934
107,0,-1,-2,0.038363934
55,0,0,-2,0.038363934
19,0,-1,-1,0.048365831
9,0,-1,-1,0.048365831
6,0,-1,-1,0.048365831
6,0,0,-1,0.002838135
6,0,-1,-1,0.002838135
8,0,-1,-1,0.012659073
18,0,0,-2,0.012659073
37,1,0,-1,0.012659073
58,0,-1,-1,0.012659073
79,0,0,-1,0.012659073
98,1,0,-2,0.022651196
117,0,-1,-2,0.022651196
135,1,-1,-1,0.022651196
152,1,-1,-1,0.022651196
165,0,0,-1,0.022651196
174,0,-1,-1,0.022651196
178,0,0,-2,0.032662153
173,0,-1,-1,0.032662153
161,0,0,-1,0.032662153
139,0,0,-1,0.032662153
114,0,0,-1,0.032662153
84,1,-1,-1,0.032662153
55,0,0,-1,0.042656422
38,0,-1,-1,0.042656422
26,0,0,-2,0.042656422
17,0,0,-1,0.042656422
13,0,-1,-1,0.042656422
11,0,-1,-1,0.042656422
8,1,0,-1,0.042656422
6,1,-1,-2,0.042656422
6,0,0,-2,0.052657843
6,0,-1,-1,0.009912014
8,0,0,-1,0.009912014
15,1,0,0,0.009912014
25,0,-1,-1,0.019766092
38,0,-1,-1,0.019766092
56,0,0,-2,0.019766092
73,0,0,-1,0.019766092
94,0,0,-1,0.029796362
116,0,0,-1,0.029796362
138,0,0,-1,0.029796362
158,1,0,-2,0.029796362
176,0,0,-1,0.029796362
190,0,0,-1,0.029796362
200,0,0,-1,0.029796362
205,0,0,-1,0.039763212
205,0,0,-1,0.039763212
196,0,0,-1,0.039763212
180,0,0,-2,0.039763212
156,1,0,0,0.039763212
125,0,0,-1,0.039763212
86,0,0,-1,0.049764395
58,0,0,-1,0.049764395
31,1,-1,-1,0.049764395
9,1,0,0,0.049764395
6,1,0,-2,0.049764395
6,1,0,-2,0.000185966
7,0,-1,-1,0.000185966
13,0,0,-1,0.000185966
22,0,0,-1,0.000185966
33,0,0,-1,0.009968281
47,0,-1,-1,0.009968281
63,0,0,-1,0.009968281
79,1,0,-1,0.009968281
93,0,0,-1,0.009968281
108,0,0,-1,0.009968281
122,0,0,-1,0.009968281
133,1,0,0,0.019968987
142,0,-1,-1,0.019968987
148,0,0,-1,0.019968987
153,0,-1,-1,0.019968987
155,0,-1,-1,0.019968987
151,0,0,-1,0.019968987
141,0,0,-1,0.019968987
120,1,0,-1,0.029968977
93,0,-1,-1,0.029968977
66,0,0,-1,0.029968977
31,1,0,0,0.029968977
13,0,-1,-1,0.029968977
7,1,-1,0,0.029968977
6,0,0,-1,0.039968729
6,0,-1,-1,0.008615971
6,0,0,-1,0.008615971
6,0,0,-1,0.008615971
8,0,-1,-1,0.008615971
14,1,0,-1,0.01839304
23,0,-1,-1,0.01839304
34,1,-1,-1,0.01839304
47,1,-1,-1,0.01839304
65,0,0,-1,0.01839304
82,0,-1,-1,0.01839304
99,1,0,-1,0.028392076
116,0,0,-1,0.028392076
130,0,-1,-1,0.028392076
141,0,0,-1,0.028392076
148,1,0,-1,0.028392076
150,1,0,0,0.028392076
148,0,-1,-1,0.028392076
138,0,0,-1,0.038392067
124,1,0,-1,0.038392067
106,0,0,-1,0.038392067
86,0,0,-1,0.038392067
60,1,-1,-1,0.038392067
37,1,0,0,0.038392067
10,0,0,-1,0.038392067
6,0,0,-1,0.048392057
6,0,0,-1,0.002411366
8,1,-1,0,0.002411366
13,1,-1,-1,0.002411366
24,0,-1,-1,0.012204647
38,0,0,-1,0.012204647
55,0,0,-1,0.012204647
76,0,-1,-1,0.012204647
96,0,-1,-1,0.012204647
117,1,0,-1,0.022202253
135,0,0,-1,0.022202253
151,0,-1,-1,0.022202253
163,0,0,-1,0.022202253
171,0,0,-1,0.022202253
173,1,0,-1,0.032220125
170,1,0,0,0.032220125
160,0,0,-1,0.032220125
144,0,0,-1,0.032220125
124,0,-1,-1,0.032220125
108,0,0,-1,0.032220125
90,0,0,-1,0.032220125
69,0,-1,-1,0.042200804
48,0,0,-1,0.042200804
26,1,-1,-1,0.042200804
9,0,0,-1,0.042200804
6,1,0,-1,0.042200804
6,0,-1,-2,0.000218868
6,0,0,-1,0.000218868
12,0,-1,-1,0.000218868
24,0,-1,-1,0.010654211
44,0,-1,-1,0.012842417
71,1,0,-1,0.012842417
99,0,0,-1,0.012842417
129,0,0,-1,0.012842417
